,Skin Tone,Outfit,Nose,Mouth,Hand,Hair Front,Hair Color,Hair Back,Eyes,Eyebrows,Eye Color,Clip Accessory,Background,Weapon,Head Accessory,Face Accessory,Appendage,Skin Marking,Ears,Legendary,Rarity score,Token Id
3695,Neutral,Black Wave Qipao,Base,Hair Band,None,Arched Parted Bangs,Azure,Round Bob,Pointy,Neutral,Black,None,Blue Red,Red Silver Katana,None,Thin Rectangle Glasses,None,None,None,None,20.678505119176393,3695
3696,Neutral,Parka,Base,Speaking,None,Round,Orange,Wide Pig Tails,Upturned,Neutral,Gray,None,Blue Orange Lilac Green,None,Broken Horns,None,None,None,None,None,5.203762080625741,3696
3697,Neutral,Victorian Maid,Base,Neutral,None,Choppy Hime,Light Blonde,Medium with Ribbon,Upturned,Neutral,Black,None,Gray Purple,None,Onion Horns,None,None,None,None,None,5.2562955068270645,3697
3698,Neutral,Police,Base,Ohh,None,Curtain Bangs,Strawberry,Straight Long,Round,Neutral,Green,Black X,Blue Orange Lilac Green,None,None,None,None,None,None,None,9.316389558975228,3698
3699,Neutral,Sweater Vest,Base,Slightly Open,None,Assymetrical,Scarlet,Large Twin Braids,Pointy,Neutral,Blue,None,Blue Orange Lilac Green,None,Red Beret,None,Succubus Tail,None,None,None,18.61707174727596,3699
3700,Neutral,Cross Crop Top,Base,Slightly Open,None,Curl,Ash,Flared Short,Round,Neutral,Gray,None,Yellow Purple,None,Red Beret,Evil Eye,None,None,None,None,14.1687072443321,3700
3701,Warm,Frock Coat,Base,Neutral,None,Messy Fringe,Scarlet,Straight with Ribbon,Pointy,Neutral,Green,Big Star,Gray Purple,None,None,Tactical Eye Patch,None,None,None,None,23.560674398731578,3701
3702,Neutral,Red Wave Qipao,Base,Eyetooth,None,Messy Fringe,Caramel,Straight Long,Almond,Neutral,Purple,None,Blue Red,None,Big Side Horns,None,None,None,None,None,6.387662018074831,3702
3703,Neutral,Seitokai,Base,Neutral,None,Bedhead,Emerald,Low Wavy Twintails,Upturned,Neutral,Blue,Double Silver Hair Clip,Gray Yellow,Sickle,None,Thin Rectangle Glasses,None,None,None,None,28.59533752390687,3703
3704,Neutral,Barmaid,Base,Pocky,None,Oujo Curls,Dirty Blonde,Large Twin Braids,Upturned,Neutral,Lilac,None,Green Yellow,Blue Silver Katana,Black Witch Hat,None,None,None,None,None,19.619339617747983,3704
3705,Neutral,Novice Adventurer,Base,Wide Open,None,Short Messy,Orange,Wide Pig Tails,Hooded,Neutral,Green,Black Diamond Stars,Gray Yellow,None,None,None,None,None,None,None,8.762706134374483,3705
3706,Neutral,Magister,Base,Happy,None,Hime,Chestnut,Round Bob,Upturned,Neutral,Blue,None,Blue,None,None,None,None,None,None,None,0.307569353400459,3706
3707,Tan,Gold Space Monk Outfit,Base,Ohh,None,Ear Tuck,Rose,Large Twin Braids,Almond,Neutral,Black,None,Blue Yellow,None,White Witch Hat,None,None,None,None,None,13.223484248217812,3707
3708,Tan,Magical Girl,Base,Speaking,None,Oujo Curls,Light Blonde,Wavy Long,Upturned,Neutral,Lilac,Red X,Gray Yellow,None,Bunny Ears,Eye Patch,None,Grey Cat Stripes,None,None,43.566863148238006,3708
3709,Neutral,Half Translucent Black Top,Base,Smile,None,Short Parted,Chestnut,Spiky Long,Almond,Neutral,Brown,Double Silver Hair Clip,Gray Yellow,Savage Spear,Black Bunny Headband,Circle Glasses,None,None,None,None,33.46505614576792,3709
3710,Neutral,Gold Space Monk Outfit,Base,Ohh,None,Layered Long,Sky Blue,Medium with Ribbon,Upturned Wink,Neutral,Purple,Big Star,Yellow,None,Green Crystal Horns,Thin Rectangle Glasses,None,None,None,None,22.19702732686182,3710
3711,Neutral,Ace of Spades,Base,Shouting,None,Puff,Violet,Flared Short,Round,Neutral,Yellow,None,Gray Yellow,None,None,Red Rectangle Glasses,None,None,None,None,9.680944061482029,3711
3712,Neutral,Priestess,Base,Shouting,None,Hime,Light Blonde,High Messy Twintails,Upturned,Neutral,Purple,Gold Flower,Blue,None,None,Nose Piercing,None,None,None,None,17.221855351163253,3712
3713,Neutral,Magical Girl,Base,Fang,None,Messy Layered,Light Blonde,Short Bob,Pointy,Neutral,Blue,None,Blue Orange Lilac Green,None,Cat Ears With Earring,None,Cat Tail,None,None,None,18.89314848922022,3713
3714,Neutral,Silverhorn Knight,Base,Smile,None,Parted Fringe,Lilac,Pig Tails,Down Turned,Neutral,Lilac,Gold Flower,Purple,None,White Witch Hat,None,None,None,None,None,15.18455988432383,3714
3715,Warm,Overalls,Base,Neutral,None,Bedhead,Bubblegum,Messy Bob,Upturned Wink,Neutral,Lilac,None,Blue Red,None,None,None,None,None,None,None,7.820433270011636,3715
3716,Neutral,Red Rhapsody,Base,Laugh,None,Peek-A-Bang,Rose,Wavy Long,Round,Neutral,Purple,Daisy,Gray Purple,Savage Spear,Halo,None,None,None,None,None,28.082387091794246,3716
3717,Dark,Egirl,Base,Pocky,None,Wavy Parted,Midnight Blue,Wavy Long,Down Turned,Neutral,Blue,None,Blue Orange Lilac Green,None,Bat Horns,None,None,None,None,None,14.036723602999654,3717
3718,Warm,Cross Crop Top,Base,Hair Band,None,Curl,Strawberry,Short,Almond,Neutral,Red,Gold Flower,Yellow Purple,None,Ruffles,None,None,None,None,None,20.83023857119351,3718
3719,Tan,White Tank Top,Base,Shouting,None,Parted Fringe,Scarlet,Messy Bob,Pointy,Neutral,Gray,Daisy,Yellow Purple,None,Pointed Bow,Thin Rectangle Glasses,None,Left Eye Scar,None,None,41.90172425064243,3719
3720,Neutral,Innocence,Base,Eyetooth,None,Parted Fringe,Violet,Large Twin Braids,Round,Neutral,Lilac,None,Blue,None,Green Crystal Horns,None,None,Grey Cat Stripes,None,None,20.15644474645271,3720
3721,Neutral,Apron,Base,Open,None,Assymetrical,Azure,Wide Pig Tails,Round,Neutral,Blue,None,Gray Purple,None,None,None,None,None,None,None,1.0278028695217762,3721
3722,Neutral,Blue White Stripe Swimsuit,Base,Laugh,None,Oujo Curls,Azure,Voluminous Medium,Almond,Neutral,Lilac,None,Blue,None,None,None,None,None,None,None,1.2033500189409498,3722
3723,Warm,Heart Hoodie,Base,Grin,None,Bedhead,Strawberry,Voluminous Medium,Hooded,Neutral,Purple,Strawberry,Yellow Purple,Red Gold Katana,Red Mech Cat Ears,Red Rectangle Glasses,None,Grey Cat Stripes,None,None,55.46776939329215,3723
3724,Neutral,Gold Space Monk Outfit,Base,Wide Open,None,Assymetrical,Lilac,Short Bob,Upturned Wink,Neutral,Blue,None,Gray Yellow,None,None,None,Bat Wings,None,None,None,13.547297466547242,3724
3725,Tan,Ironguard,Base,Smile,None,Round,Scarlet,Large Twin Braids,Down Turned,Neutral,Blue,Daisy,Gray Purple,Axe,Wings,Tactical Eye Patch,Succubus Tail,Grey Cat Stripes,None,None,69.24997763025415,3725
3726,Neutral,Pirate,Base,Smile,None,Peek-A-Bang,Strawberry,Wavy Long,Round,Neutral,Lilac,Big Star,Gray Purple,Long Sword,Gold Spike Tiara,None,None,None,None,None,28.293908591718708,3726
3727,Neutral,Royal Knight Armor,Base,Neutral,None,Messy Fringe,Orange,Straight Long,Upturned,Neutral,Blue,Black Diamond Stars,Orange Yellow,Long Sword,None,None,None,None,None,None,21.00398141626865,3727
3728,Neutral,Ace of Spades,Base,Eyetooth,None,Straight Parted,Wine Red,Straight Long,Upturned,Neutral,Red,None,Yellow Blue,None,Red Beret,None,None,None,None,None,6.2480946059664975,3728
3729,Neutral,Dune Duchess,Base,Grin,None,Oujo Curls,Violet,Messy Bob,Down Turned,Neutral,Blue,None,Yellow,None,Demon Horns,None,None,Beauty Mark Kin,None,None,19.07614012420637,3729
3730,Neutral,Turquoise Night Dress,Base,Open,None,Curl,Light Blonde,Straight Long,Round,Neutral,Green,None,Gray Purple,None,Halo,Circle Glasses,None,None,None,None,13.435035766782564,3730
3731,Neutral,White T-Shirt,Base,Wide Open,None,Oujo Curls,Azure,Straight Long,Upturned Wink,Neutral,Lilac,None,Green Yellow,Long Sword,None,None,None,None,None,None,13.805427795252559,3731
3732,Neutral,Striped Jacket,Base,Open,None,Comb Over,Scarlet,Wavy Long,Down Turned,Neutral,Blue,None,Blue,None,Newsboy Cap,Red Rectangle Glasses,None,None,None,None,13.43800812243524,3732
3733,Tan,Apron,Base,Open,None,Parted Fringe,Chestnut,Round Bob,Down Turned,Neutral,Green,None,Yellow,None,Santa Hat,Thin Rectangle Glasses,None,None,None,None,21.326737990428292,3733
3734,Warm,White Hoodie,Base,Neutral,None,Short Messy,Ginger,High Wavy Twintails,Upturned,Neutral,Black,None,Blue Orange Lilac Green,None,None,Eye Patch,None,None,None,None,14.738677614926466,3734
3735,Tan,White Blouse,Base,Hair Band,None,Puff,Azure,Straight with Ribbon,Almond,Neutral,Purple,Black Diamond Stars,Yellow,None,None,None,None,Black Cat Stripes,None,None,29.843454537976676,3735
3736,Neutral,Cross Crop Top,Base,Fang,None,Choppy Hime,Black Turquoise,Voluminous Medium,Upturned,Neutral,Green,Three Stars,Blue Orange Lilac Green,None,None,None,None,None,None,None,8.245050030522572,3736
3737,Dark,Apron,Base,Fang,None,Round,Dirty Blonde,Flared Short,Pointy,Neutral,Red,None,Purple,None,Mini Top Hat,Eye Patch,Angel Wings,Gray Lotus,None,None,48.52126808567582,3737
3738,Neutral,Blue Lotus Dress,Base,Ohh,None,Comb Over,Azure,Straight Long,Upturned Wink,Neutral,Green,Angry Vein,Blue Red,None,Onion Horns,Evil Eye,None,None,None,None,21.89696098192721,3738
3739,Dark,Novice Adventurer,Base,Speaking,None,Arched Parted Bangs,Rose,Wavy Short,Upturned,Neutral,Lilac,Black Diamond Stars,Orange Yellow,None,Large Ears,None,None,None,None,None,21.55939094547025,3739
3740,Neutral,Blue Lotus Dress,Base,Grin,None,Assymetrical,Dirty Blonde,Wide Wavy Long,Upturned,Neutral,Blue,None,Green,Red Gold Katana,Little Black Gold Hat,None,None,None,None,None,17.928427972125547,3740
3741,Warm,White Hoodie,Base,Speaking,None,Short Messy,Lilac,Wide Pig Tails,Almond,Neutral,Lilac,Red Hair Clip,Gray Purple,None,None,None,None,None,None,None,16.198584338904006,3741
3742,Neutral,Innocence,Base,Speaking,None,Straight Parted,Emerald,Wide Pig Tails,Down Turned,Neutral,Brown,None,Yellow Purple,None,None,None,None,None,None,None,0.7486988315538785,3742
3743,Tan,Black Butterfly Dress,Base,Cat,None,Puff,Lilac,Wide Long,Upturned Wink,Neutral,Red,None,Blue,None,None,Circle Glasses,None,None,None,None,15.931529287791433,3743
3744,Neutral,Sweater Vest,Base,Shouting,None,Short Parted,Chestnut,Medium with Ribbon,Upturned Wink,Neutral,Brown,Red X,Blue Red,None,Long Cat Ears,Rose,None,None,None,None,21.845935272670015,3744
3745,Neutral,Yellow Pullover,Base,Laugh,None,Feathered Fringe,Wine Red,Short Bob,Pointy,Neutral,Brown,None,Gray Yellow,None,None,Nose Piercing,None,None,None,None,8.425102338488108,3745
3746,Neutral,White Hoodie,Base,Ohh,None,Round,Sky Blue,Short Bob,Hooded,Neutral,Blue,None,Blue,None,None,Silver Bottom Frame,None,None,None,None,8.608131796838551,3746
3747,Neutral,Red Axolotl T-Shirt,Base,Grin,None,Short Braid,Wine Red,Medium with Ribbon,Hooded,Neutral,Yellow,None,Yellow,None,Top Hat,Nose Piercing,None,None,None,None,15.06143794385413,3747
3748,Neutral,Vested Businesswoman,Base,Wide Open,None,Parted Fringe,Scarlet,Medium with Ribbon,Almond,Neutral,Red,Strawberry,Yellow Purple,None,Red Beret,Red Rectangle Glasses,None,None,None,None,22.093498204219053,3748
3749,Warm,Turquoise Hoodie,Base,Shouting,None,Oujo Curls,Sky Blue,Round Bob,Upturned,Neutral,Gray,None,Blue Orange Lilac Green,None,Mini Top Hat,None,None,None,None,None,12.182207678491567,3749
3750,Neutral,Ying Yang Dress,Base,Neutral,None,Arched Parted Bangs,Ginger,Wide Pig Tails,Hooded,Neutral,Brown,None,Purple,None,Red Mini Horn,None,None,None,None,None,5.851954878608071,3750
3751,Neutral,Sweater Vest,Base,Hair Band,None,Bedhead,Honey,Voluminous Medium,Round,Neutral,Green,None,Blue Red,None,Pointed Bow,Eye Patch,Bat Wings,None,None,None,26.71404892192923,3751
3752,Bright,Viper Translucent,Base,Fang,None,Comb Over,Orange,Voluminous Medium,Down Turned,Neutral,Red,Angry Vein,Gray Yellow,Sickle,Cat Ears With Earring,None,None,None,None,None,36.538996341163156,3752
3753,Neutral,Ace of Spades,Base,Cat,Peace,Oujo Curls,Orange,High Messy Twintails,Round,Neutral,Black,None,Purple,None,None,None,None,None,None,None,14.286931220499385,3753
3754,Neutral,Apron,Base,Hair Band,Peace,Choppy Hime,Lilac,Straight Long,Down Turned,Neutral,Green,None,Green,None,Top Hat,Thin Rectangle Glasses,None,None,None,None,27.0695770758987,3754
3755,Neutral,Silver Puffer Down,Base,Wide Open,None,Parted Fringe,Gray,Messy Long,Upturned Wink,Neutral,Brown,Wing,Yellow,None,None,None,None,None,None,None,8.49718055957484,3755
3756,Neutral,Striped Jacket,Base,Open,None,Comb Over,Lilac,Round Bob,Upturned,Neutral,Gray,Black X,Purple,Red Silver Katana,Ruffles,None,None,Left Eye Scar,None,None,39.79243341976571,3756
3757,Neutral,Seitokai,Base,Speaking,None,Oujo Curls,Lilac,Messy Long,Upturned Wink,Neutral,Green,None,Green,None,Yellow Paper Crane,None,None,None,None,None,5.599900459751756,3757
3758,Dark,Barmaid,Base,Happy,Wave,Short Braid,Midnight Blue,Flared Short,Almond,Neutral,Green,Pearly Star,Blue Red,None,Large Ears,None,Angel Wings,None,None,None,48.40130055390496,3758
3759,Neutral,Magister,Base,Slightly Open,None,Choppy Hime,Wine Red,Large Twin Braids,Upturned,Neutral,Red,None,Green Yellow,None,White Witch Hat,None,None,None,Elf,None,19.875805369151518,3759
3760,Neutral,White Blouse,Base,Wide Open,None,Messy Layered,Chestnut,Short,Almond,Neutral,Red,None,Purple,None,Newsboy Cap,None,None,None,None,None,6.231580705308983,3760
3761,Dark,Blue Hoodie,Base,Shouting,None,Hime,Ash,Round Bob,Almond,Neutral,Green,Red X,Purple,None,None,Eye Patch,None,None,None,None,24.174261735586676,3761
3762,Dark,Frock Coat,Base,Cat,None,Assymetrical,Sky Blue,Voluminous Medium,Upturned Wink,Neutral,Purple,None,Gray Purple,None,Broken Horns,Tactical Eye Patch,None,None,None,None,21.589303963398564,3762
3763,Dark,Pirate,Base,Cat,None,Assymetrical,Lilac,Straight with Ribbon,Upturned,Neutral,Black,Double Silver Hair Clip,Purple,None,Pink Crystal Horns,None,None,None,None,None,21.0192897484246,3763
3764,Warm,Blue Half Sleeve,Base,Ohh,None,Straight Parted,Light Blonde,Short,Pointy,Neutral,Blue,None,Yellow,None,Black Fox Mask,Silk Eye Patch,None,None,None,None,20.143041888825472,3764
3765,Neutral,Blue Hoodie,Base,Grin,None,Comb Over,Wine Red,Pig Tails,Upturned Wink,Neutral,Purple,Three Stars,Purple,None,Owl Ears,Red Rectangle Glasses,None,None,None,None,21.81290836533945,3765
3766,Neutral,Turquoise Night Dress,Base,Speaking,None,Hime,Sky Blue,Low Wavy Twintails,Down Turned,Neutral,Blue,None,Blue,None,Green Crystal Horns,None,None,None,None,None,6.023010250557772,3766
3767,Warm,Black Wave Qipao,Base,Speaking,None,Bedhead,Lime,Short,Hooded,Neutral,Brown,Strawberry,Green Yellow,None,White Bunny Headband,None,None,None,None,None,20.7746781553729,3767
3768,Bright,Black Wave Qipao,Base,Open,None,Bedhead,Lime,Messy Long,Upturned,Neutral,Brown,Strawberry,Green,None,Onion Horns,None,None,None,None,None,21.611908160198603,3768
3769,Neutral,Dune Duchess,Base,Grin,None,Round,Lilac,High Wavy Twintails,Down Turned,Neutral,Gray,Three Stars,Blue Yellow,None,None,None,None,None,None,None,9.032763560911656,3769
3770,Neutral,Vermillion Vest,Base,Wide Open,Phone,Peek-A-Bang,Ash,Large Twin Braids,Hooded,Neutral,Blue,Red X,Purple,Blue Silver Katana,Blue Crystal Horns,None,None,None,None,None,40.52898390441506,3770
3771,Tan,Blue Pullover,Base,Shouting,None,Round,Black Turquoise,Medium with Ribbon,Upturned Wink,Neutral,Blue,None,Gray Yellow,None,Black Bunny Headband,Silver Bottom Frame,None,Beauty Mark Kin,None,None,34.24955657185321,3771
3772,Neutral,Innocence,Base,Fang,None,Curtain Bangs,Strawberry,Spiky Long,Almond,Neutral,Green,None,Blue,Red Silver Katana,Black Bunny Headband,Silver Bottom Frame,None,None,None,None,25.95950458701536,3772
3773,Warm,White Tank Top,Base,Pocky,None,Peek-A-Bang,Chestnut,Wavy Short,Down Turned,Neutral,Blue,None,Purple,None,Red Beret,Pixel Glasses,None,None,None,None,21.464796327042315,3773
3774,Neutral,Overalls,Base,Hair Band,None,Straight Parted,Ash,Wavy Long,Upturned Wink,Neutral,Purple,None,Yellow Purple,Sickle,Straw Hat,None,None,None,None,None,19.016229162621595,3774
3775,Warm,Black Wings Qipao,Base,Smile,None,Round,Chestnut,High Messy Twintails,Round,Neutral,Green,None,Yellow,None,Pointed Bow,None,None,None,None,None,12.464302535154543,3775
3776,Warm,Black Bunny Outfit,Base,Ohh,None,Parted Fringe,Black Turquoise,Large Twin Braids,Almond,Neutral,Brown,None,Blue Red,None,Wagie Cap,Bandage,None,None,None,None,20.503109112674856,3776
3777,Neutral,Cabernet,Base,Wide Open,None,Short Braid,Scarlet,Wavy Short,Upturned,Neutral,Lilac,None,Orange Yellow,None,Black Beret,Eye Patch,None,None,None,None,13.925679925179733,3777
3778,Bright,White Hoodie,Base,Wide Open,None,Wavy Parted,Raven,Pig Tails,Down Turned,Neutral,Green,None,Blue Yellow,None,Wagie Cap,None,None,None,None,None,14.492851443933585,3778
3779,Tan,Black Muse,Base,Smile,None,Peek-A-Bang,Strawberry,Straight Medium,Upturned,Neutral,Purple,None,Blue Yellow,None,Red Mech Cat Ears,None,None,None,None,None,14.144769873232683,3779
3780,Tan,Black Wave Qipao,Base,Wide Open,None,Short Messy,Raven,Wide Pig Tails,Round,Neutral,Lilac,None,Yellow Blue,None,None,Circle Glasses,None,None,None,None,16.71768016858711,3780
3781,Bright,White Tank Top,Base,Eyetooth,None,Oujo Curls,Caramel,High Wavy Twintails,Pointy,Neutral,Purple,Double Silver Hair Clip,Blue Orange Lilac Green,None,None,None,None,None,None,None,17.37945321614231,3781
3782,Neutral,Turquoise Disciple Outfit,Base,Laugh,None,Feathered Fringe,Sky Blue,Wavy Long,Almond,Neutral,Red,Strawberry,Green,None,Broken Horns,Thin Rectangle Glasses,None,None,None,None,21.92995530891599,3782
3783,Neutral,Priestess,Base,Eyetooth,None,Short Parted,Sky Blue,Wide Wavy Long,Round,Neutral,Yellow,None,Green,None,Black Witch Hat,Bandage,None,None,None,None,15.36305958174873,3783
3784,Neutral,White Tank Top,Base,Cat,None,Curtain Bangs,Emerald,High Wavy Twintails,Round,Neutral,Gray,Double Silver Hair Clip,Blue Orange Lilac Green,None,None,None,Succubus Tail,None,None,None,22.12915134530821,3784
3785,Bright,Vested Businesswoman,Base,Eyetooth,None,Curtain Bangs,Midnight Blue,Spiky Long,Almond,Neutral,Blue,None,Blue,None,Top Hat,Silk Eye Patch,None,None,None,None,21.803913983969085,3785
3786,Neutral,Ying Yang Dress,Base,Open,None,Assymetrical,Black Turquoise,Wide Long,Upturned,Neutral,Brown,None,Gray Purple,Sickle,Black Chinese Hat,None,None,None,None,None,18.39504500481445,3786
3787,Neutral,Blue Kunoichi,Base,Open,None,Round,Raven,High Messy Twintails,Round,Neutral,Green,Pearly Star,Gray Purple,None,None,None,None,None,None,None,9.382403741168368,3787
3788,Tan,Turquoise Hoodie,Base,Ohh,None,Curl,Gray,High Messy Twintails,Upturned,Neutral,Brown,Black Diamond Stars,Blue Orange Lilac Green,None,None,Circle Glasses,Succubus Tail,None,None,None,36.124634364522265,3788
3789,Neutral,Sherpa Jacket,Base,Slightly Open,None,Peek-A-Bang,Electric Blue,Messy Bob,Pointy,Neutral,Blue,None,Yellow,None,Black Beret,Thin Rectangle Glasses,None,None,None,None,13.007447694743544,3789
3790,Neutral,Hoodie Jacket,Base,Ohh,None,Wavy Parted,Scarlet,Large Twin Braids,Hooded,Neutral,Brown,Black X,Yellow Blue,None,White Witch Hat,Silver Bottom Frame,None,None,None,None,22.147491321793616,3790
3791,Dark,Maid,Base,Cat,None,Bedhead,Lime,Large Twin Braids,Down Turned,Neutral,Green,None,Blue,Red Silver Katana,Wings,Pilot Sunglasses,None,None,None,None,34.76117188060726,3791
3792,Neutral,Ying Yang Dress,Base,Hair Band,None,Short Braid,Electric Blue,Straight Medium,Upturned Wink,Neutral,Brown,Black X,Purple,None,None,Red Rectangle Glasses,None,None,Elf,None,29.59739722297424,3792
3793,Neutral,Egirl,Base,Smile,None,Straight Parted,Electric Blue,Wide Long,Almond,Neutral,Black,None,Yellow Purple,None,Pointed Bow,Circle Glasses,None,None,None,None,12.49580131473742,3793
3794,Tan,Silver Puffer Down,Base,Cat,None,Feathered Fringe,Wine Red,Messy Bob,Upturned Wink,Neutral,Black,None,Orange Yellow,None,Black Beret,Silk Eye Patch,None,None,None,None,20.920131745270407,3794
3795,Neutral,Country Dress,Base,Grin,None,Wavy Parted,Raven,High Wavy Twintails,Almond,Neutral,Purple,None,Yellow Purple,None,Bat Horns,None,None,None,None,None,6.0890517544271345,3795
3796,Neutral,School Uniform,Base,Shouting,None,Short Braid,Caramel,Medium with Ribbon,Almond,Neutral,Black,Black X,Yellow Purple,None,Pointed Bow,None,None,None,None,None,13.646644474025962,3796
3797,Neutral,Hoodie Jacket,Base,Happy,None,Short Parted,Honey,Messy Long,Almond,Neutral,Purple,Red X,Blue Yellow,None,Bat Horns,None,None,Black Cat Stripes,None,None,27.807780697877483,3797
3798,Warm,Ace of Spades,Base,Ohh,None,Round,Emerald,Flared Short,Upturned Wink,Neutral,Gray,Black Diamond Stars,Gray Yellow,None,None,Thin Rectangle Glasses,None,None,None,None,22.36185174882513,3798
