,Heart Number,Birthday,Headwear,Clothing,Eyes,Head,Fur,Nose Piercing,Haircut,Accessory,Earrings,Eyewear,Jewellery,Enhanced Background,Tattoos,Face Addition,Teeth,Implants,Handmade,Duotone,Gadget,Rarity score,Token Id
6080,832102252352,02/11,Panama (Black),Essential T-Shirt (White),Brown,HAPE,White Zebra,None,None,None,Small Ring with Diamonds (Titanium),Classic Half Frame (Black),None,None,None,None,None,None,None,None,Headphones (Bubble Gum),38.48192904636183,6081
6081,161882300948,27/10,5 Panel (Violent Violet),Birthday Suit,Peri Tone,HAPE,White,None,None,None,None,None,None,None,None,None,None,None,Handmade,None,Headphones (White),32.66782347527262,6082
6082,082275197579,17/04,Baseball Hat (Pistachio),Crewneck with Puff Vest (Tiger Style),Graphite,HAPE,Ultimate Grey,Circular Barbel (Silver),None,None,None,Heart (Black on Black),None,None,None,Bandana (Classic Red),None,None,None,None,None,37.173377927123305,6083
6083,471575207068,16/09,None,Snowboarder Puffer (Orange Patch),Brown,HAPE,White,None,Afro,None,None,Aviator (Black on Black),None,None,None,None,None,None,None,None,None,16.73415093148899,6084
6084,772175214517,27/11,Long Durag (Golden Leaves),Retro Tracksuit (Red),Pistachio,Dopey,Geometric Urban,None,None,None,None,Aviator (Gold),None,None,Dangerous,None,None,None,None,None,None,30.48603563330459,6085
6085,811801160330,17/12,5 Panel (Black),Essential T-Shirt (Red),Graphite,HAPE,Yellow,None,Pigtails,One Arm Backpack (Orange),None,Retro Half Frame (White / Silver),None,None,None,None,None,None,None,None,Headphones (White),46.85821681492812,6086
6086,969475235952,05/02,HB Embroidered Beanie (Orange / Black),Essential Crewneck (Navy),Red,HAPE,Lime Stripes,Circular Barbel with Cones (Titanium),None,None,None,Big Blocks (Black / Gold),None,None,None,None,None,None,None,None,None,26.170018038023173,6087
6087,127375245581,06/03,Sheriff Hat (Black Leather),Banana Hoodie (Pacific Pink),Computer Green,Bullish,Baby Blue,Small Cross (Titanium),Braids,None,None,Big Blocks (White / Gold),None,None,Prime,Plaster (Woodland Camo),HAPE Guard,None,None,None,None,73.27434959708967,6088
6088,449775256652,15/10,H Bandana (Black),Polo (Black),Lime,HAPE,Lime,None,None,None,None,Aviator (Black on Black),None,None,Puppy Love,None,None,None,None,None,None,23.099502748267476,6089
6089,650175261763,01/05,HAPE Flat Brim Trucker Hat (Baby Blue Leopard),Retro Tracksuit (Blue),Champagne,HAPE,Ultimate Grey,None,Pigtails,None,None,None,None,None,None,None,None,None,None,None,None,10.583345603523961,6090
6090,490775279403,09/10,None,HREAM Crewneck (Space Station),Lime,Happy,Lime Stripes,None,None,None,Platinum Long Pendant,Female Cat Eyes (Red),None,None,None,None,None,None,None,None,None,29.096114392559357,6091
6091,839475284953,11/08,HAPE Planet Flat Brim Trucker Hat (White),T-Shirt with Bulletproof Vest (White),Brown,HAPE,Lime,None,Pigtails,None,None,None,None,None,None,Short Beard,None,None,None,None,None,23.292264583522066,6092
6092,739075297318,13/11,Sheriff Hat (Brown),Essential T-Shirt (Champagne),Pistachio,HAPE,Ultimate Elephant,None,None,None,None,Signature H (White / Gold),None,None,HAPES from Boston,None,None,None,None,None,None,23.307105394539796,6093
6093,340475305037,13/05,Reversed Snapback (Black),T-Shirt with Vest (White / Red),Champagne,HAPE,Illuminating,None,Pigtails,None,None,None,None,None,HAPES from Boston,None,None,None,None,None,None,20.868140303950554,6094
6094,858775319501,12/05,None,Fur Coat (Desert Storm),Blue,HAPE,Desert Storm,Ball Closure Ring (Titanium),Mohawk,None,None,Thick Frame (Black / Gold),None,None,None,Moustache,None,None,None,None,None,41.96355281095299,6095
6095,713675326573,19/12,Banana Embroidered Beanie (Baby Blue),Bomber Jacket with Hoodie (Black / Red),Lime,Happy,Graphite,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10.545542029225599,6096
6096,185375332110,21/04,None,Banana Hoodie (Illuminating),Velvet Violet,Bossy,White,None,None,None,Large Pearl,None,None,None,None,None,Platinum Grill,None,None,None,None,33.0056233646257,6097
6097,619275348792,24/11,None,Baseball Jersey (Black / Orange),Velvet Violet,HAPE,Velvet Violet,None,Curly Ponytails,None,None,None,Cuban Link (Silver),None,None,None,None,None,None,None,None,22.68768251412147,6098
6098,562375356871,17/06,Sheriff Hat (Orange),Shirt with Vest (Black / Tiger Style),Cyber,Pained,Red,None,None,None,83 Round Clip,Gothic HAPE (White on White),None,None,None,None,None,None,None,None,None,33.02575541266031,6099
6099,961275367244,07/02,H Bandana (Black on Black),Essential Crewneck (Blue),Champagne,HAPE,White,None,Braids,None,None,None,None,None,Prime,None,None,None,None,None,None,17.365975671448012,6100
6100,681002468098,14/01,H Bandana (Blue),Banana Crewneck (Champagne),Brown,HAPE,Blue,Ball Closure Ring (Silver),Pigtails,None,Pearl (White),None,None,None,None,None,None,None,None,None,Headphones (Bubble Gum),47.71365563648019,6101
6101,324075382994,07/04,Flat Cap (White),Bomber (Black / Red),Lime,Pained,Yellow,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11.682950414808925,6102
6102,422175397770,20/10,Flat Cap (Lime),Essential T-Shirt (Bubble Gum),Yellow,HAPE,Geometric Urban,None,None,Waist Bag (White),Pearl (Translucent),None,None,None,User Error (Set),None,None,None,None,None,None,37.77090935749184,6103
6103,746675400681,10/02,None,Pilot Bomber (HB White),Pacific Pink,HAPE,Champagne,None,Curls,None,None,Aviator (White / Gold),None,None,None,None,None,None,None,None,None,18.69112782515942,6104
6104,631201990238,07/06,Banana Embroidered Beanie (Peri Tone),Banana Crewneck (Peri Tone),Hud,HAPE,Pacific Pink,None,None,None,None,Ski Goggles (Black on Black),None,None,Dagger,None,None,None,None,None,Headphones (White),38.40082923179347,6105
6105,740075420125,13/05,Baseball Hat (White),Essential T-Shirt (Yellow),Blue,Bossy,Champagne,None,None,Waist Bag (Denim),None,None,None,None,None,Plaster (Woodland Camo),None,None,None,None,None,36.09574793782822,6106
6106,892975437888,16/06,5 Panel (Red),Essential Hoodie (White),Champagne,Bossy,Velvet Violet,None,Braids,Backpack (Illuminating),None,None,Wide Chain (Silver),None,Old School,None,None,None,None,None,None,51.3901754514894,6107
6107,836475447379,02/05,Sheriff Hat (Black Leather),Banana Crewneck (Pacific Pink),Ti-Red,HAPE,Champagne,Ball Clicker (Titanium),Braids,None,None,None,None,None,Outlaw,None,None,None,None,None,None,30.303572560738544,6108
6108,232775459023,02/09,Sheriff Hat (White),Essential T-Shirt (Brown),Orange,HAPE,Navy,None,Braids,Backpack (Red),None,Gothic HAPE (White / Gold),HAPE Bricks (Titanium / Gold),None,None,None,None,None,None,None,None,44.33528384664667,6109
6109,768875466441,30/08,Backwards Bandana (Bubble Gum),T-Shirt with Pullover (Baby Blue Leopard),Peri Tone,HAPE,Pistachio,None,Braids,None,Chain (Silver),Beachwalker (White / Gold),None,Bananas,None,None,None,None,None,None,None,42.79208806692729,6110
6110,278875474598,11/11,Short Brim Baseball Cap (Orange),Essential Crewneck (Graphite),Brown,Happy,White Zebra,Clicker (Titanium),None,None,None,None,Icosphere Beads (Gold),None,None,None,None,None,None,None,None,35.305136241589956,6111
6111,726375485639,23/02,None,HAPE T-Shirt (Yellow Dust),Yellow,HAPE,Navy,None,Pigtails,None,None,None,None,Bananas,Prime,Plaster (Original),None,None,None,None,None,43.16535659618144,6112
6112,744175491026,09/11,Durag with Snapback (White / Black),Essential T-Shirt (Velvet Violet),Brown,HAPE,Red,Clicker (Gold),Braids,Waist Bag (Ultimate Elephant),None,None,None,None,None,None,None,None,None,None,None,33.00559713326441,6113
6113,585275503725,26/05,Goth HAPE Snapback (Black / White),Goth Crewneck (Lime Zebra),Graphite,HAPE,Orange,None,Pigtails,None,HAPE Round Clip,None,None,None,None,None,None,None,None,None,None,22.08479540267482,6114
6114,634375519434,11/02,None,Polo (Black),Computer Green,Bullish,Lime Stripes,None,Mohawk,None,None,Racing Glasses (Black on Black),None,None,None,None,None,None,None,None,None,25.83248048925243,6115
6115,920975523379,29/05,5 Panel (Red),Banana Crewneck (Blue),Red,Pained,Ultimate Elephant,None,None,None,None,Round Glasses (Silver),None,Bananas,Prime,None,HAPE Guard,None,None,None,None,57.444876713020356,6116
6116,019804096016,12/05,5 Panel (Yellow Dust),Goth Crewneck (Tiger Style),Blue,HAPE,Ultimate Grey,None,None,None,None,Signature H (White / Gold),None,None,Gambler,None,None,None,None,None,Headphones (Bubble Gum),36.052500470274666,6117
6117,106675546287,01/04,Durag with Snapback (Orange / Black),Military Shirt (Desert Storm),Velvet Violet,Happy,Bubble Gum,None,Braids,None,None,None,None,None,None,Plaster (Desert Storm),None,None,None,None,None,29.437076708480937,6118
6118,654075556942,10/08,Durag with Snapback (White / Black),Pilot Bomber (H Black),Bubble Gum,HAPE,Navy,None,Pigtails,None,None,None,None,None,None,Long Beard,None,None,None,None,None,24.378999351577306,6119
6119,984375569526,22/10,None,Essential Crewneck (Pacific Pink),Graphite,HAPE,Brown,None,None,None,None,Rimless (Black),None,None,Prime,None,None,None,None,None,None,19.617264026956878,6120
6120,127375573760,16/11,HB Snapback (Black / White),Pilot Bomber (HB White),Lime,HAPE,White Zebra,None,None,None,None,Classic Half Frame (Black),None,None,HAPE Gang,None,None,None,None,None,None,22.855766977701684,6121
6121,208775583325,16/03,None,HAPE T-Shirt (Desert Storm),Navy,Bossy,Brown,None,None,None,83 Round Clip,None,None,None,Drops,None,None,None,None,None,None,29.38488894090919,6122
6122,925175597463,07/12,H Bandana (Red),Snowboarder Puffer (Black Patch),Graphite,HAPE,Yellow,None,Pigtails,None,None,None,None,None,Heart And Spade,Short Beard,None,None,None,None,None,33.094028686498326,6123
6123,849375603617,21/12,HB Embroidered Beanie (White),Essential Crewneck (Ultimate Grey),Lime,HAPE,Desert Storm,None,None,None,None,Racing Glasses (Black / Gold),None,None,None,None,None,None,None,None,None,13.717616027956703,6124
6124,810175618602,24/07,None,American Football Jersey (Black),Ultimate Grey,HAPE,Geometric Urban,None,None,None,HB Round Clip,None,None,None,HAPE Gang,None,None,None,None,None,None,21.64445914977808,6125
6125,052475622780,12/03,Reversed Snapback (Tiger Style),Essential T-Shirt (Pistachio),Champagne,HAPE,Navy,None,Braids,Waist Bag (Computer Green),None,None,None,None,99,None,None,None,None,None,None,31.460595260457282,6126
6126,994711049449,14/01,Durag with Snapback (White / Black),American Football Jersey (White),Zombie,HAPE,White,None,None,None,Pearl (White),None,2H Beads (White Pearl),None,99,Short Beard,None,None,Handmade,None,None,65.06741388833575,6127
6127,724575641085,10/10,None,Crewneck with Puff Vest (Violent Lime),Dizzy,HAPE,Ultimate Grey,None,Mohawk,None,None,Shutters (Black),None,None,Heart And Spade,None,None,None,None,None,None,27.294561464520743,6128
6128,927675655145,18/04,Backwards Bandana (Red),Goth Crewneck (Tiger Style),Yellow,HAPE,Desert Storm,None,None,None,None,None,None,None,Dagger,Plaster (Desert Storm),None,None,None,None,None,27.0904914205363,6129
6129,767375668889,13/08,5 Panel (Black),Essential Crewneck (White),Blue,HAPE,Peri Tone,None,Pigtails,Waist Bag (Black on Black),None,None,None,None,None,None,None,None,None,None,None,23.285145386674564,6130
6130,978975672088,10/12,Trucker Hat (Cheetah),Essential T-Shirt (White),Blue,Bullish,Champagne,Small Cross (Gold),Braids,None,None,None,None,None,None,None,None,None,None,None,None,27.01826089760413,6131
6131,818575683207,21/07,Long Durag (Golden Leaves),Essential Crewneck (Graphite),Champagne,HAPE,Lime,None,Braids,None,None,None,None,None,None,Plaster (Black),None,None,None,None,None,22.32299603514221,6132
6132,295500128546,11/04,Boonie (Black),Banana Crewneck (Baby Blue),Peri Tone,HAPE,Velvet Violet,None,None,None,Chain (Black),None,None,None,Large Knife,None,None,None,None,None,Headphones (Peri Tone),39.81763043530937,6133
6133,194903669346,12/12,Military Cap (Snow Camo),Essential Crewneck (Brown),Brown,Pained,White,None,None,None,Anarchy Round Clip,None,None,None,Old School,None,None,None,None,None,Headphones (Bubble Gum),44.81529949549839,6134
6134,064075717736,02/12,Panama (Cork),Baseball Jersey (Black / White),Brown,HAPE,Computer Green,None,Braids,None,None,Big Blocks (Gold),None,None,None,Moustache,None,None,None,None,None,30.467746724951372,6135
6135,087675722847,22/06,None,Essential T-Shirt (Computer Green),Blue,HAPE,Geometric Urban,None,Mohawk,None,Neon (Green),None,None,None,Ear Stars,None,None,None,None,None,None,28.859508189265554,6136
6136,995475732883,05/04,Homburg (Black),T-Shirt with Pullover (Cheetah),Graphite,HAPE,Brown,None,None,None,Chain (Silver),None,None,None,None,None,None,None,None,None,None,15.510214350753081,6137
6137,015375746408,21/06,Cat Headband (Black),T-Shirt with Pullover (Red Camo),Pistachio,HAPE,Violent Violet,None,None,None,None,Big Blocks (Black / Gold),HAPE Gems Cuban Link (Silver),None,Bullet Head (Set),None,None,None,None,None,None,36.662722624251764,6138
6138,648675752470,28/08,Reversed Snapback (Orange),Essential Hoodie (White),Bubble Gum,Dopey,Geometric Urban,None,None,None,Small Ring (Titanium),None,None,None,None,None,None,None,None,None,None,23.22036041385659,6139
6139,349275766695,31/01,None,Crewneck with Puff Vest (Black / White),Brown,HAPE,White,None,Curls,None,None,Thick Frame (White / Gold),None,None,None,None,None,None,None,None,None,16.734144094760666,6140
6140,687575777956,11/02,Poker Visor (Tropical Black),Banana Crewneck (Pistachio),Dizzy,Tired,Ultimate Elephant,None,None,None,None,None,None,None,Roll the Dice (Set),None,None,None,None,None,None,22.001931421121608,6141
6141,332175783079,15/08,Military Cap (Black on Black),Crewneck with Puff Vest (Tiger Style),Lime,Pained,Orange,None,Braids,None,None,Aviator (Graphite / Purple),None,None,None,None,None,None,None,None,None,25.37395277192384,6142
6142,894675796633,12/02,Baseball Hat (Navy),HREAM Crewneck (Golden Leaves),Ultimate Grey,HAPE,Ultimate Grey,None,Braids,One Arm Backpack (Black),None,Thick Frame (White / Gold),None,None,None,None,None,None,None,None,None,29.64105878218061,6143
6143,761375806879,07/11,Cat Headband (Cheetah),VHAPE T-Shirt (Orange),Computer Green,Tired,Ultimate Grey,None,None,Waist Bag (Baby Blue),None,None,None,None,None,None,None,None,None,None,None,23.8033480825566,6144
6144,301275814360,24/11,Durag with Snapback (Orange / Black),Shirt (Champagne),Brown,Bossy,Baby Blue,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11.17561956007321,6145
6145,099575825172,04/10,None,Essential Hoodie (Graphite),Graphite,HAPE,Graphite,None,Braids,One Arm Backpack (Orange),None,None,None,None,None,None,None,None,None,None,None,17.2520828259301,6146
6146,626775839422,26/11,Banana Embroidered Beanie (Peri Tone),Essential T-Shirt (Pistachio Leaves),Ultimate Grey,HAPE,Croc Green,None,None,None,None,None,HAPE Cuban Link (Gold / Titanium),None,None,None,None,None,None,None,None,17.777549166004913,6147
6147,872075841831,01/12,H Bandana (Black),Essential T-Shirt (Violent Violet),Brown,Pained,White,None,Braids,None,None,None,None,None,None,None,None,None,None,None,None,14.432348399467573,6148
6148,628675858396,06/10,None,Essential T-Shirt (Baby Blue Leopard),Graphite,Dopey,Ultimate Elephant,None,Mohawk,Backpack (Graphite),H Round Clip,None,None,None,None,None,None,None,None,None,None,39.429561286714744,6149
6149,610875861159,30/05,Long Durag (Woodland Camo),Monster Crewneck (Black / Orange),Ultimate Grey,HAPE,Blue,None,Braids,Backpack (Illuminating),Large Stud with Diamonds (Gold),Heart (Metal),None,None,None,None,None,None,None,None,None,41.772431646999934,6150
6150,556275870908,23/09,Sun Hat (Natural Straw),Baseball Jersey (White),Blue,HAPE,Orange,None,None,None,None,None,None,None,Toxic,None,None,None,None,None,None,13.593049588873047,6151
6151,575200457752,27/08,None,HREAM Crewneck (Green),Ultimate Grey,HAPE,Croc Green,None,None,None,Cross (Titanium),Visor (Red),None,None,None,None,None,None,None,None,Headphones (White),36.191475967872236,6152
6152,922075891314,13/10,None,Essential Hoodie (Peri Tone),Yellow,HAPE,White Zebra,None,Mohawk,None,None,Visor (Green),None,Bananas,HAPES from Boston,None,None,None,None,None,None,40.490801945636655,6153
6153,314475906079,29/03,Skull Cap (White),Monster Crewneck (Purple / Lime),Yellow,HAPE,Tiger Style,None,None,None,Finger Round Clip,Thick Frame (Black / Lime),None,None,None,None,None,None,None,None,None,25.341502623611788,6154
6154,552075911452,28/06,Sheriff Hat (Orange),Crewneck with Puff Vest (Black / White),Orange,Pained,White,None,Braids,None,None,None,None,None,None,None,None,None,None,None,None,15.582363490285353,6155
6155,420475923538,01/12,Vintage Cricket Cap (Navy),Essential Crewneck (Peri Tone),Ultimate Grey,Bullish,Geometric Urban,None,None,None,None,Signature H (Black on Black),None,None,Ear Stars,None,None,None,None,None,None,30.040181213237826,6156
6156,923075931663,18/06,Vintage Cricket Cap (Pistachio),Zipped Bomber Jacket (Orange),Pistachio,Tired,White,None,None,None,Chain (Silver),None,None,None,Drops,None,None,None,None,None,None,31.361464938456468,6157
6157,280175945551,10/01,Reversed Snapback (Black),Baseball Jersey (Orange),Hud,HAPE,White Zebra,None,None,None,HAPE Round Clip,None,None,None,None,None,None,None,None,None,None,16.403856748598837,6158
6158,060475951691,15/09,Trucker Hat (Lime Stripes),Essential T-Shirt (Orange),Graphite,Dopey,Brown,None,None,None,None,Aviator (Black on Black),None,None,None,None,None,None,None,None,None,20.67688666155378,6159
6159,154900091470,14/12,Military Cap (Pink Camo),HREAM Crewneck (Golden Leaves),Yellow,HAPE,Brown,None,None,None,Neon (Green),Signature H (Black on Black),None,None,None,None,None,None,None,None,Headphones (Champagne),39.359158712599765,6160
