,Background,Headwear,Mouth,Accessory,Eyes,Clothes,Fur,Rarity score,Token Id
4402,Orange,Rasta,Whistle,None,Rocker Makeup,Astro,Orange,12.928465367528668,4402
4403,Space,Wizard Hat,Flames,None,Glasses,None,Brown,28.541009746039318,4403
4404,Yellow,Blonde Hair,Tongue Out,None,Classic,None,Black,30.490345868626324,4404
4405,Pyramids,Rasta,Cigarette,None,Meme Shades,Overalls,Black,40.21440624661339,4405
4406,Orange Fade,Halo,Growl,None,Spirals,Peace Tank,Brown,26.79925613316395,4406
4407,Snowy Mountains,Cyborg,Cigarette,None,Red,None,Orange,11.578095464272327,4407
4408,Red,Clown,Mask,None,3D Glasses,DEV,Brown,28.33330497389262,4408
4409,Purple,Blonde Hair,Cigarette,None,Monocle,Wizard Robe,Black,36.73869720840901,4409
4410,Orange Fade,Blonde Hair,Herb,None,Black Mask,Blue Armor,Orange,13.335997618860334,4410
4411,Green,Army,Growl,None,Spirals,Sailor,Orange,11.586091026703778,4411
4412,Snowy Mountains,University,Cigarette,None,Monocle,Astro,Brown,30.658315767297715,4412
4413,Yellow,Blue Hair,Growl,None,Laser Eyes,Peace Tank,Orange,10.818940748461692,4413
4414,Yellow,Crown,Bone,None,Monocle,Army,Brown,27.478259468602246,4414
4415,Purple,Devil Horns,Normal,None,Glasses,DEV,Orange,8.142357831564615,4415
4416,Orange,None,Cigarette,None,Monocle,Wizard Robe,Brown,22.620393265036135,4416
4417,Blue,Captain's Hat,Pipe,None,Wink,None,Black,36.01961698099244,4417
4418,Orange Fade,Crown,Pizza,None,Wink,Sailor,Orange,14.318854624505029,4418
4419,Purple,Pirate,Pipe,None,Look Forward,Army,Orange,10.092027980160577,4419
4420,Orange,Sportband,Flames,None,Black Mask,Doctor,Brown,27.046935508195176,4420
4421,Green,Mohawk,Pizza,None,Look Forward,Bat,Orange,9.55668582690244,4421
4422,Blue,Wizard Hat,Normal,None,Glasses,Overalls,Orange,9.948067937384076,4422
4423,Beach,Ryoshi,Bone,None,Monocle,Tux Shirt,Black,38.568566589334885,4423
4424,Green,Halo,Bone,None,Wink,Army,Orange,9.125203653535973,4424
4425,Orange Fade,Beanie,Bone,None,Classic,None,Black,32.216413605624936,4425
4426,Orange,Devil Horns,Pizza,None,Classic,Business Suit,Orange,6.072799833886107,4426
4427,Red,Wizard Hat,Whistle,None,Classic,Orange Gi,Orange,7.638786164281004,4427
4428,Blue,Sombrero,Whistle,None,Laser Eyes,Sailor,Brown,27.69405489305163,4428
4429,Lightning,Halo,Bone,None,Rocker Makeup,Bat,Orange,10.755246357772458,4429
4430,Orange,Captain's Hat,Mask,None,Laser Eyes,None,Orange,11.186599081366216,4430
4431,Yellow,Pirate,Normal,None,Glasses,DEV,Orange,8.246201827532595,4431
4432,Green,Cyborg,Growl,None,Cyborg,Overalls,Orange,11.594106565137343,4432
4433,Green,Crown,Bone,None,Cyborg,Bat,Orange,12.265300527049924,4433
4434,Space,Pirate,Pizza,None,Look Forward,Astro,Orange,13.655645028401365,4434
4435,Purple,Blue Hair,Bone,None,Spirals,Peace Tank,Orange,10.339545943070693,4435
4436,Orange Fade,Rasta,Herb,None,Laser Eyes,Peace Tank,Brown,29.603697698094365,4436
4437,Snowy Mountains,Army,Normal,None,Cyborg,Cowboy,Brown,27.88570542522964,4437
4438,Yellow,Pirate,Smirk,None,Glasses,Overalls,Brown,26.33582368004769,4438
4439,Snowy Mountains,Devil Horns,Whistle,None,Monocle,Doctor,Brown,28.34929689060791,4439
4440,Snowy Mountains,Sombrero,Mask,None,Laser Eyes,Steel,Black,41.21322160784236,4440
4441,Snowy Mountains,Blonde Hair,Growl,None,Classic,Astro,Orange,9.572382086617761,4441
4442,Lightning,Halo,Normal,None,Laser Eyes,Jersey,Orange,8.805566623753618,4442
4443,Lightning,Halo,Growl,None,Cyborg,Wizard Robe,Orange,11.066833484075564,4443
4444,Rainbow,Blue Hair,Herb,None,Spirals,None,Brown,26.863038426741547,4444
4445,Orange,Clown,Party Popper,None,Laser Eyes,Tux Shirt,Brown,27.374429856533627,4445
4446,Snowy Mountains,Party Hat,Mask,None,Classic,No FUD,Orange,7.942495999928395,4446
4447,Green,Mohawk,Party Popper,None,Red,Business Suit,Orange,9.708488003259196,4447
4448,Beach,Rasta,Whistle,None,Laser Eyes,Tux Shirt,Orange,13.975244503555178,4448
4449,Yellow,Sportband,Normal,None,Black Mask,Ryoshi,Orange,8.230205112872968,4449
4450,Green,Devil Horns,Flames,None,Wink,Rocker Vest,Orange,11.018914462596918,4450
4451,Snowy Mountains,University,Pizza,None,Red,Cowboy,Orange,14.678294450036896,4451
4452,Green,Sombrero,Growl,None,Laser Eyes,Blue Armor,Orange,12.12146274493463,4452
4453,Red,Top Hat,Whistle,None,Black Mask,Bat,Black,36.59502643353314,4453
4454,Rainbow,Top Hat,Pipe,None,Laser Eyes,Army,Orange,12.441229221828896,4454
4455,Orange Fade,Pirate,Growl,None,Monocle,Sailor,Brown,28.3573180175965,4455
4456,Orange Fade,Cowboy Hat,Bubblegum,None,Cyborg,Poncho,Orange,13.791431318365813,4456
4457,Green,Sombrero,Tongue Out,None,Look Up,Orange Gi,Orange,12.528966233789152,4457
4458,Blue,Sportband,Smirk,None,Laser Eyes,Jersey,Brown,26.455662792247452,4458
4459,Purple,Clown,Mask,None,Cyborg,Astro,Brown,28.908492281681664,4459
4460,Blue,Blue Hair,Pizza,None,Wink,No FUD,Orange,11.07467322169922,4460
4461,Orange,Halo,Cigarette,None,Glasses,Astro,Orange,10.811123384747996,4461
4462,Orange,Captain's Hat,Bone,None,Meme Shades,Steel,Orange,12.169401748801295,4462
4463,Pyramids,Clown,Pipe,None,Spirals,Jersey,Orange,13.327979681454604,4463
4464,Orange Fade,None,Growl,None,3D Glasses,Steel,Brown,25.34507419965837,4464
4465,Green,Sombrero,Herb,None,3D Glasses,Business Suit,Orange,12.520938703687706,4465
4466,Rainbow,Ryoshi,Normal,None,Spirals,Army,Brown,25.576700127105457,4466
4467,Space,Beanie,Herb,None,Classic,Ryoshi,Orange,8.006465271958099,4467
4468,Orange,Mohawk,Cigarette,None,3D Glasses,DEV,Orange,10.187912373090752,4468
4469,Orange,Beanie,Bone,None,Meme Shades,No FUD,Black,36.8746832582172,4469
4470,Orange Fade,None,Whistle,None,Look Forward,Cowboy,Brown,25.568729338797837,4470
4471,Orange Fade,Cowboy Hat,Growl,None,Wink,No FUD,Orange,13.535748385925721,4471
4472,Purple,Army,Growl,None,Cyborg,Business Suit,Brown,27.486318960519935,4472
4473,Blue,Pirate,Mask,None,Cyborg,Wizard Robe,Orange,11.13875677041067,4473
4474,Space,Captain's Hat,Pipe,None,Red,No FUD,Orange,14.095071627989562,4474
4475,Beach,Ryoshi,Herb,None,Rocker Makeup,Wizard Robe,Black,38.09718811653587,4475
4476,Lightning,Army,Party Popper,None,Wink,Steel,Orange,13.631651159800503,4476
4477,Blue,Crown,Pizza,None,Spirals,Blue Armor,Orange,11.825835574062731,4477
4478,Yellow,Cowboy Hat,Growl,None,Classic,Ryoshi,Orange,6.4641627660717695,4478
4479,Red,Crown,Growl,None,Look Forward,Jersey,Brown,27.997686416377732,4479
4480,Orange,Crown,Pipe,None,Crosseyed,Astro,Orange,13.18416667967166,4480
4481,Orange,Pirate,Pizza,None,3D Glasses,Army,Orange,10.930986469995114,4481
4482,Space,Halo,Flames,None,Wink,Tux Shirt,Orange,11.682099277836071,4482
4483,Yellow,Clown,Whistle,None,Spirals,Peace Tank,Brown,26.575368461354383,4483
4484,Blue,Cowboy Hat,Mask,None,Monocle,Sailor,Brown,27.61414324368498,4484
4485,Snowy Mountains,Clown,Smirk,None,Meme Shades,Poncho,Orange,13.751471894425999,4485
4486,Yellow,Captain's Hat,Smirk,None,Classic,Business Suit,Orange,7.31116955882907,4486
4487,Orange Fade,Top Hat,Growl,None,Classic,None,Orange,6.144730310929191,4487
4488,Rainbow,Mohawk,Growl,None,Pirate Patch,Wizard Robe,Orange,11.82594105202979,4488
4489,Green,Blonde Hair,Pipe,None,Black Mask,Astro,Brown,27.757880335311757,4489
4490,Green,Wizard Hat,Herb,None,3D Glasses,Wizard Robe,Orange,12.193326894761016,4490
4491,Orange,Devil Horns,Pipe,None,3D Glasses,Sailor,Black,36.94658816325293,4491
4492,Orange Fade,Wizard Hat,Mask,None,Red,Astro,Orange,16.188480464511514,4492
4493,Green,University,Pizza,None,Look Up,Cowboy,Orange,13.128169788523675,4493
4494,Purple,Beanie,Herb,None,Crosseyed,Jersey,Orange,10.20389630121454,4494
4495,Blue,Pirate,Pipe,None,Glasses,Wizard Robe,Brown,25.832460571322507,4495
4496,Red,Cowboy Hat,Herb,None,Look Up,No FUD,Orange,11.969601439164604,4496
4497,Space,Blue Hair,Tongue Out,None,Rocker Makeup,None,Orange,11.002783499865476,4497
4498,Yellow,None,Flames,None,Look Up,Scarf,Orange,8.59773479246922,4498
4499,Red,Blonde Hair,Growl,None,Red,Sailor,Orange,11.290431892951318,4499
4500,Beach,Captain's Hat,Party Popper,None,Crosseyed,Tux Shirt,Brown,29.459887879863146,4500
4501,Lightning,Clown,Smirk,None,Monocle,Wizard Robe,Brown,28.740742132514875,4501
4502,Yellow,Rasta,Smirk,None,Crosseyed,Jersey,Black,37.84134298136398,4502
4503,Green,None,Party Popper,None,Meme Shades,Business Suit,Orange,7.143542468916558,4503
4504,Lightning,Ryoshi,Cigarette,None,Pirate Patch,No FUD,Orange,12.73680445470505,4504
4505,Red,Rasta,Tongue Out,None,Classic,Peace Tank,Orange,7.031487959843788,4505
4506,Yellow,Crown,Whistle,None,Classic,Doctor,Orange,7.598824342610729,4506
4507,Snowy Mountains,Mohawk,Pipe,None,Rocker Makeup,Tux Shirt,Brown,26.983012579752447,4507
4508,Purple,Halo,Normal,None,Look Forward,Scarf,Orange,7.718820873611476,4508
4509,Yellow,Cowboy Hat,Growl,None,Wink,Ryoshi,Orange,11.074694798612587,4509
4510,Lightning,Pirate,Bubblegum,None,3D Glasses,DEV,Orange,12.776785452010506,4510
4511,Blue,Captain's Hat,Bone,None,Rocker Makeup,None,Orange,9.78829737293357,4511
4512,Beach,Sombrero,Growl,None,Classic,Sailor,Orange,9.460583278283467,4512
4513,Green,Ryoshi,Party Popper,None,Monocle,Army,Brown,26.016154687207386,4513
4514,Pyramids,Rasta,Bubblegum,None,Wink,None,Brown,27.933728326070113,4514
4515,Beach,Army,Cigarette,None,Classic,None,Orange,7.311224699534254,4515
4516,Orange,Blue Hair,Pipe,None,Classic,Rocker Vest,Orange,6.783843748628701,4516
4517,Rainbow,Cyborg,Bone,None,Classic,No FUD,Orange,8.917278334355917,4517
4518,Blue,University,Mask,None,Spirals,Tux Shirt,Orange,12.512963123289502,4518
4519,Blue,None,Normal,None,Cyborg,None,Brown,18.673128355327133,4519
4520,Purple,Cyborg,Mask,None,Look Up,No FUD,Orange,12.512945546436944,4520
4521,Snowy Mountains,Halo,Tongue Out,None,Rocker Makeup,Scarf,Orange,12.017661102781222,4521
4522,Green,Pirate,Pipe,None,Look Up,No FUD,Brown,26.67938026120361,4522
4523,Orange Fade,Wizard Hat,Tongue Out,None,Wink,Overalls,Black,40.27034400213959,4523
4524,Orange Fade,Mohawk,Cigarette,None,Monocle,Orange Gi,Brown,27.454423811009534,4524
4525,Snowy Mountains,Cyborg,Herb,None,Glasses,DEV,Orange,13.663586254397064,4525
4526,Red,Crown,Pizza,None,Look Up,Clown,Brown,28.764675272032918,4526
4527,Orange,Beanie,Party Popper,None,Monocle,Doctor,Brown,26.52756289880669,4527
4528,Green,Halo,Tongue Out,None,Classic,Sailor,Orange,4.578619323916488,4528
4529,Beach,Blue Hair,Cigarette,None,Pirate Patch,None,Brown,27.150724375342854,4529
4530,Blue,Clown,Pipe,None,Red,No FUD,Orange,11.482203082750647,4530
4531,Beach,Blue Hair,Bone,None,Cyborg,Astro,Orange,14.150915094721011,4531
4532,Pyramids,Devil Horns,Pipe,None,Glasses,Ryoshi,Orange,12.808732530469946,4532
4533,Yellow,Cowboy Hat,Party Popper,None,Laser Eyes,Tux Shirt,Orange,11.106637089593487,4533
4534,Orange,Mohawk,Mask,None,Red,Doctor,Brown,26.47963029184436,4534
4535,Blue,Crown,Mask,None,Look Up,Overalls,Orange,13.455840727041021,4535
4536,Rainbow,Beanie,Herb,None,Meme Shades,Business Suit,Orange,12.824714057492933,4536
4537,Purple,Party Hat,Bone,None,Classic,Peace Tank,Orange,4.522604850416966,4537
4538,Yellow,Ryoshi,Cigarette,None,Pirate Patch,Doctor,Orange,10.78717586363661,4538
4539,Snowy Mountains,Cyborg,Pipe,None,Meme Shades,Astro,Orange,14.182915715457792,4539
4540,Red,Party Hat,Cigarette,None,Crosseyed,Poncho,Orange,9.676468199259627,4540
4541,Beach,University,Pipe,None,Pirate Patch,Scarf,Orange,15.077881487019551,4541
4542,Orange Fade,Party Hat,Herb,None,Wink,Sailor,Orange,11.753991397755051,4542
4543,Lightning,Blue Hair,Pizza,None,Monocle,Astro,Orange,13.879269810715728,4543
4544,Purple,Party Hat,Normal,None,Rocker Makeup,Jersey,Black,32.95945173976531,4544
4545,Green,Crown,Pipe,None,Classic,Army,Orange,7.367188033098944,4545
4546,Space,Blue Hair,Pizza,None,Pirate Patch,Scarf,Orange,14.382628121851345,4546
4547,Green,Blue Hair,Pipe,None,Look Up,Scarf,Brown,28.00558369172749,4547
4548,Red,Cyborg,Mask,None,Laser Eyes,Blue Armor,Black,38.24086209305686,4548
4549,Beach,Sportband,Bubblegum,None,Red,Bat,Brown,28.333380082794918,4549
4550,Yellow,Sportband,Mask,None,Wink,Business Suit,Brown,26.951047119993625,4550
4551,Snowy Mountains,Party Hat,Whistle,None,Monocle,Overalls,Brown,27.310578041012278,4551
4552,Lightning,Halo,Flames,None,Classic,Army,Orange,6.63214784475219,4552
4553,Space,Captain's Hat,Whistle,None,Wink,Business Suit,Black,40.19843510094556,4553
4554,Orange,Cowboy Hat,Party Popper,None,Wink,Business Suit,Black,37.55371456765059,4554
4555,Purple,Devil Horns,Smirk,None,Red,Poncho,Brown,26.159990870717454,4555
4556,Orange,Cyborg,Mask,None,Laser Eyes,DEV,Black,38.54450400022152,4556
4557,Snowy Mountains,Blonde Hair,Normal,None,Glasses,Jersey,Orange,11.026739015599501,4557
4558,Blue,Rasta,Growl,None,Pirate Patch,Sailor,Orange,12.137401122742926,4558
4559,Green,Crown,Whistle,None,Monocle,Ryoshi,Orange,12.337203032581327,4559
4560,Blue,Pirate,Growl,None,Look Forward,Clown,Brown,26.535592825219506,4560
4561,Snowy Mountains,Blonde Hair,Pipe,None,Classic,Doctor,Orange,8.573692183792627,4561
4562,Yellow,Sombrero,Whistle,None,Cyborg,Peace Tank,Orange,12.033551538574697,4562
4563,Space,Cowboy Hat,Growl,None,3D Glasses,Overalls,Brown,29.284080646797534,4563
4564,Lightning,Pirate,Flames,None,Look Up,No FUD,Orange,13.208257238168072,4564
4565,Blue,University,Mask,None,Classic,Blue Armor,Orange,7.966397969482585,4565
4566,Orange Fade,Blonde Hair,Whistle,None,Glasses,None,Brown,27.366388746624864,4566
4567,Yellow,Cowboy Hat,Herb,None,Rocker Makeup,Orange Gi,Brown,26.567374492738733,4567
4568,Orange Fade,Blue Hair,Herb,None,Red,Overalls,Orange,13.272051515076392,4568
4569,Orange,Sombrero,Flames,None,Look Up,Overalls,Brown,28.644852943946393,4569
4570,Yellow,Wizard Hat,Cigarette,None,3D Glasses,Blue Armor,Orange,12.209315619232662,4570
4571,Snowy Mountains,Cowboy Hat,Bubblegum,None,Look Forward,Steel,Black,39.63115705857767,4571
4572,Rainbow,Army,Normal,None,Monocle,Steel,Black,37.89729671868523,4572
4573,Green,Crown,Smirk,None,Red,Overalls,Orange,12.457051735880325,4573
4574,Blue,Wizard Hat,Bubblegum,None,Red,Blue Armor,Brown,27.773944971890817,4574
4575,Blue,None,Bone,None,Wink,Scarf,Brown,23.467257817227615,4575
4576,Purple,Army,Mask,None,Red,Doctor,Orange,12.592884372092545,4576
4577,Green,Captain's Hat,Bubblegum,None,Rocker Makeup,Steel,Orange,12.009608807957418,4577
4578,Pyramids,Clown,Pipe,None,Laser Eyes,Orange Gi,Black,39.77495807490126,4578
4579,Red,Blonde Hair,Growl,None,Classic,Ryoshi,Brown,22.244610727389833,4579
4580,Blue,Sportband,Tongue Out,None,Wink,None,Black,34.78121448499698,4580
4581,Green,Devil Horns,Bubblegum,None,Classic,Jersey,Brown,21.549574717898267,4581
4582,Orange Fade,Pirate,Mask,None,Monocle,Army,Brown,29.028471225186674,4582
4583,Space,Rasta,Normal,None,Classic,Poncho,Orange,7.015482455338789,4583
4584,Orange,Blonde Hair,Whistle,None,Laser Eyes,Overalls,Brown,27.030841309126806,4584
4585,Red,None,Flames,None,Laser Eyes,Peace Tank,Orange,7.319343316785325,4585
4586,Green,Ryoshi,Bubblegum,None,Pirate Patch,Ryoshi,Orange,10.906989400636062,4586
4587,Rainbow,Ryoshi,Party Popper,None,Monocle,Wizard Robe,Orange,12.345328045317645,4587
4588,Yellow,Blonde Hair,Growl,None,Classic,Peace Tank,Orange,6.240415730369038,4588
4589,Purple,Sportband,Mask,None,Classic,Ryoshi,Orange,6.648051063711163,4589
4590,Lightning,Top Hat,Flames,None,Meme Shades,Doctor,Orange,12.640999170205824,4590
4591,Orange,Captain's Hat,Normal,None,Red,Sailor,Brown,25.4247860797798,4591
4592,Pyramids,Party Hat,Flames,None,Black Mask,Sailor,Orange,12.153493733317077,4592
4593,Lightning,Crown,Herb,None,Glasses,No FUD,Brown,30.07510732914975,4593
4594,Beach,Halo,Mask,None,Black Mask,Tux Shirt,Orange,12.281355571642818,4594
4595,Lightning,Blonde Hair,Pipe,None,Red,Astro,Orange,13.879288991140335,4595
4596,Pyramids,Cyborg,Smirk,None,Pirate Patch,Steel,Brown,29.72355038761804,4596
4597,Snowy Mountains,Devil Horns,Bubblegum,None,Cyborg,Scarf,Orange,13.74353066931723,4597
4598,Green,Devil Horns,Pipe,None,Pirate Patch,Rocker Vest,Brown,26.607493734451694,4598
4599,Purple,None,Bubblegum,None,Black Mask,Clown,Black,33.52684805231246,4599
4600,Space,Blonde Hair,Pipe,None,Meme Shades,Scarf,Orange,14.047083084212389,4600
4601,Snowy Mountains,Wizard Hat,Pipe,None,Red,Scarf,Black,41.197143384892684,4601
4602,Red,Cowboy Hat,Smirk,None,Crosseyed,Wizard Robe,Orange,10.970839617906954,4602
4603,Orange,None,Pipe,None,Crosseyed,Scarf,Orange,8.00652920179911,4603
4604,Purple,Top Hat,Bubblegum,None,Spirals,No FUD,Orange,10.155928535935049,4604
4605,Yellow,Ryoshi,Normal,None,Laser Eyes,Clown,Brown,23.914742304274522,4605
4606,Green,Mohawk,Flames,None,Meme Shades,Steel,Black,36.11561324435935,4606
4607,Lightning,Captain's Hat,Party Popper,None,Look Up,Army,Orange,14.11106834318135,4607
4608,Green,Rasta,Pizza,None,Rocker Makeup,Wizard Robe,Brown,26.99090266368468,4608
4609,Red,Crown,Growl,None,Pirate Patch,None,Orange,10.819043833132946,4609
4610,Green,Sombrero,Herb,None,Glasses,DEV,Brown,28.08558723588354,4610
4611,Green,Halo,Growl,None,Cyborg,Cowboy,Orange,10.28372485095875,4611
4612,Red,Rasta,Pizza,None,Cyborg,Bat,Orange,12.033533953739752,4612
4613,Lightning,Rasta,Cigarette,None,Laser Eyes,Blue Armor,Orange,13.63962434512904,4613
4614,Beach,Party Hat,Normal,None,Black Mask,Ryoshi,Orange,9.332878057682231,4614
4615,Lightning,Crown,Cigarette,None,Laser Eyes,None,Brown,27.893802463970868,4615
4616,Orange Fade,Cowboy Hat,Mask,None,Glasses,Tux Shirt,Orange,14.486600775207487,4616
4617,Green,Sportband,Pipe,None,Spirals,Overalls,Brown,25.96027047058819,4617
4618,Space,Captain's Hat,Bone,None,Look Forward,Ryoshi,Orange,13.991198065807165,4618
4619,Blue,Cyborg,Mask,None,Crosseyed,Astro,Brown,28.548929396185972,4619
4620,Rainbow,Mohawk,Whistle,None,Glasses,Doctor,Orange,12.281425892179646,4620
4621,Lightning,Crown,Pipe,None,Rocker Makeup,Steel,Orange,13.84741622547353,4621
4622,Purple,Mohawk,Bubblegum,None,Pirate Patch,Cowboy,Orange,10.387619990764062,4622
4623,Orange,Blue Hair,Flames,None,Look Up,Peace Tank,Orange,11.865711889156017,4623
4624,Orange Fade,Halo,Bone,None,Look Up,Overalls,Orange,11.873853686537732,4624
4625,Lightning,Ryoshi,Flames,None,Pirate Patch,Poncho,Brown,28.54111841855605,4625
4626,Snowy Mountains,Crown,Party Popper,None,Pirate Patch,Army,Orange,14.41469666539449,4626
4627,Lightning,Party Hat,Herb,None,Crosseyed,Cowboy,Brown,27.606202021237003,4627
4628,Blue,Pirate,Bubblegum,None,Spirals,Orange Gi,Brown,25.95228050770971,4628
4629,Orange,Sportband,Pizza,None,Spirals,Army,Black,36.68290727650467,4629
4630,Blue,Halo,Whistle,None,Look Up,None,Brown,23.6031303997677,4630
4631,Beach,None,Normal,None,Look Forward,Orange Gi,Brown,22.396659813930153,4631
4632,Snowy Mountains,Sombrero,Growl,None,Look Forward,Orange Gi,Brown,29.85939660700792,4632
4633,Space,Sportband,Normal,None,Classic,Steel,Orange,5.87296675763158,4633
4634,Green,Army,Mask,None,Laser Eyes,Ryoshi,Black,38.80018213542682,4634
4635,Yellow,Army,Herb,None,Spirals,Army,Orange,11.266443607761277,4635
4636,Lightning,University,Normal,None,Look Up,Army,Orange,11.769843478553057,4636
4637,Space,Rasta,Smirk,None,3D Glasses,Army,Brown,29.923318737034965,4637
4638,Pyramids,Clown,Party Popper,None,Cyborg,Astro,Orange,14.902027901675039,4638
4639,Orange Fade,Party Hat,Pipe,None,Classic,Cowboy,Black,33.75038893020279,4639
4640,Purple,University,Flames,None,Classic,DEV,Brown,23.00375505404032,4640
4641,Pyramids,Mohawk,Normal,None,Classic,Jersey,Black,30.91394674542252,4641
4642,Red,Sportband,Pipe,None,Look Forward,Astro,Brown,27.28658976220814,4642
4643,Yellow,Ryoshi,Whistle,None,Rocker Makeup,Ryoshi,Orange,10.147955349719581,4643
4644,Orange,Party Hat,Smirk,None,Crosseyed,Business Suit,Orange,9.916183180226778,4644
4645,Lightning,Blonde Hair,Whistle,None,3D Glasses,Ryoshi,Brown,28.924488992793567,4645
4646,Blue,Blue Hair,Growl,None,Laser Eyes,Sailor,Brown,26.663294053387542,4646
4647,Space,Pirate,Mask,None,Meme Shades,Rocker Vest,Orange,13.735573462590795,4647
4648,Snowy Mountains,Party Hat,Mask,None,Meme Shades,None,Brown,26.24789009534314,4648
4649,Green,Sombrero,Pizza,None,Classic,No FUD,Black,33.74238698363881,4649
4650,Purple,None,Tongue Out,None,3D Glasses,Scarf,Brown,23.619086359572762,4650
4651,Purple,Cyborg,Mask,None,Red,Steel,Orange,12.057504659416441,4651
4652,Space,Sombrero,Party Popper,None,Crosseyed,Army,Brown,29.53974120018346,4652
4653,Green,Cyborg,Smirk,None,Glasses,Doctor,Orange,11.91371002722538,4653
4654,Red,Sportband,Smirk,None,Pirate Patch,Astro,Orange,12.217421459171982,4654
4655,Orange,Wizard Hat,Cigarette,None,Laser Eyes,Orange Gi,Orange,12.473051646153941,4655
4656,Purple,Army,Smirk,None,Rocker Makeup,Army,Orange,11.410363701549118,4656
4657,Purple,Halo,Cigarette,None,Crosseyed,Cowboy,Orange,9.64449235264668,4657
4658,Beach,Wizard Hat,Mask,None,Rocker Makeup,Clown,Orange,15.157797132012352,4658
4659,Yellow,Ryoshi,Bone,None,Classic,Blue Armor,Black,31.561207573670806,4659
