,Horn,Garmet,Mask,Background,Rarity score,Token Id
1869,antenna,tummy,skull,brick,31.556055924143088,1869
1870,ram,luna,locke,brick,52.321836362607556,1870
1871,wisp,belt,owl,none,41.46859685667585,1871
1872,none,belt,bad haircut,none,24.59226046257604,1872
1873,antenna,tie,bad haircut,jungle,36.70040042326438,1873
1874,bunny ears,talisman,whiskers,jungle,21.142083097056187,1874
1875,antlers,tummy,uwu,sand,24.84334359866805,1875
1876,antlers,none,wassie,blizzard,22.647834729873995,1876
1877,none,bells,owl,brick,41.84502833507165,1877
1878,bunny ears,ribs,fierce deity,brick,55.58398481921705,1878
1879,bunny ears,belt,skull,sand,37.5787662719689,1879
1880,08 valk,talisman,uwu,river,59.53636714478059,1880
1881,antlers,belt,bad haircut,jungle,36.261468711189075,1881
1882,crown,bells,ninja,brick,43.72685072691818,1882
1883,krampus,bells,third eye,watching,69.88759495753648,1883
1884,sol,tummy,skull,sand,40.402073239617664,1884
1885,08 valk,luna,wassie,midnight,93.9146090545169,1885
1886,crown,tie,teardrop,none,47.6166039871064,1886
1887,sol,feathers,whiskers,brick,42.34691118829346,1887
1888,wisp,belt,locke,none,28.79591920794614,1888
1889,sol,talisman,wassie,brick,47.114875717517364,1889
1890,antlers,tummy,jack,watching,50.31418895385825,1890
1891,halo,x,teardrop,sand,60.66572600192698,1891
1892,krampus,bells,bad haircut,brick,38.14358741828136,1892
1893,halo,belt,ninja,HGKXkcA3U9,64.55522155875398,1893
1894,ram,tummy,whiskers,none,16.625253253383228,1894
1895,antlers,talisman,whiskers,storm,36.1357467291208,1895
1896,ram,belt,jack,midnight,69.19742549732831,1896
1897,wisp,tie,no face,jungle,54.956547479698955,1897
1898,krampus,belt,wassie,storm,49.24761376553957,1898
1899,wisp,tie,ninja,jungle,38.20625512725261,1899
1900,08 valk,bells,bad haircut,none,43.852611316907094,1900
1901,winked bunny ears,luna,locke,watching,73.77697458291512,1901
1902,none,none,plain,jungle,2.6976622625321585,1902
1903,krampus,talisman,plain,blizzard,30.740563912216274,1903
1904,halo,talisman,duality,watching,36.70031021171124,1904
1905,antenna,ribs,uwu,sand,54.392177285447616,1905
1906,tinky winky,x,whiskers,jungle,68.57029738948947,1906
1907,none,belt,wassie,blizzard,35.257393757210544,1907
1908,winked bunny ears,sun alter,teardrop,brick,83.43834214302824,1908
1909,wisp,none,teardrop,jungle,15.30774954861092,1909
1910,sprite,tummy,wassie,brick,33.81479941745957,1910
1911,antenna,feathers,wassie,brick,39.14690220966044,1911
1912,bunny ears,talisman,bad haircut,sand,26.34924990232487,1912
1913,bunny ears,tummy,whiskers,brick,20.389181479822007,1913
1914,ram,coat,locke,midnight,67.94284715765174,1914
1915,wisp,coat,uwu,river,57.77982866799367,1915
1916,necromancer,tie,duality,brick,59.97559517672622,1916
1917,tinky winky,pendant,no face,brick,90.40163514073247,1917
1918,radiant,none,plain,brick,11.731914657666044,1918
1919,krampus,talisman,jack,sand,44.66834815969509,1919
1920,none,talisman,ninja,storm,31.68164903784927,1920
1921,sprite,none,teardrop,jungle,18.57001394525727,1921
1922,halo,x,uwu,none,47.3028530967884,1922
1923,bunny ears,feathers,fierce deity,brick,29.98784271412444,1923
1924,tinky winky,tummy,skull,none,42.09618880327991,1924
1925,sprite,tummy,uwu,storm,29.234812252311677,1925
1926,sprite,tie,uwu,jungle,36.76323560884867,1926
1927,bunny ears,x,wassie,gravel,56.211666950287444,1927
1928,wisp,none,skull,none,13.237769377840285,1928
1929,bunny ears,tie,bad haircut,sand,36.637578066576985,1929
1930,krampus,belt,plain,gravel,33.061884892380405,1930
1931,antenna,feathers,duality,watching,40.40181554385396,1931
1932,antlers,talisman,uwu,river,46.675544609446405,1932
1933,wisp,belt,plain,brick,33.18778724965759,1933
1934,wisp,coat,duality,sand,42.033160318786045,1934
1935,antenna,feathers,fierce deity,jungle,27.792217889768168,1935
1936,sol,belt,skull,midnight,73.52602026596654,1936
1937,winked bunny ears,x,ninja,gravel,69.19765741274699,1937
1938,krampus,bells,fierce deity,sand,34.12839563958117,1938
1939,none,bells,teardrop,watching,43.16214551238441,1939
1940,embedmau5,tummy,duality,jungle,38.394979826022144,1940
1941,halo,belt,bad haircut,storm,39.272856110450675,1941
1942,sprite,feathers,bad haircut,watching,45.85978203421075,1942
1943,none,luna,uwu,watching,52.38443965985996,1943
1944,antenna,none,no face,watching,41.719538297160476,1944
1945,halo,feathers,uwu,storm,34.00297002528059,1945
1946,none,none,wassie,jungle,10.72798140325881,1946
1947,bunny ears,tie,teardrop,storm,47.679220164126015,1947
1948,bunny ears,tummy,locke,river,37.390750244147064,1948
1949,winked bunny ears,tie,duality,gravel,48.30659307540894,1949
1950,wisp,none,owl,jungle,22.58534746415895,1950
1951,sprite,belt,fierce deity,jungle,33.124797432543154,1951
1952,wisp,talisman,duality,sand,26.2861827494606,1952
1953,antenna,belt,bad haircut,HGKXkcA3U9,63.488388707373936,1953
1954,saturno,x,plain,jungle,56.52506994485004,1954
1955,none,tummy,bad haircut,storm,24.718072611603358,1955
1956,halo,talisman,locke,storm,33.81481228929895,1956
1957,halo,talisman,teardrop,midnight,55.89764550491877,1957
1958,sprite,belt,ninja,jungle,36.51247457132038,1958
1959,krampus,none,plain,none,8.846030183680359,1959
1960,krampus,pendant,whiskers,jungle,51.129899992517714,1960
1961,bunny ears,tie,ninja,river,54.76831241622565,1961
1962,none,bells,bad haircut,river,43.53888622642339,1962
1963,none,belt,bad haircut,watching,40.46463785429561,1963
1964,krampus,luna,no face,brick,74.09084141657324,1964
1965,halo,bells,plain,storm,33.68927068310021,1965
1966,antenna,luna,duality,sand,46.73858598229598,1966
1967,none,bells,whiskers,blizzard,24.780624369306626,1967
1968,none,luna,fierce deity,storm,48.62033106911306,1968
1969,antenna,feathers,jack,jungle,41.09219114078743,1969
1970,krampus,pendant,teardrop,gravel,59.222448779831495,1970
1971,antlers,x,whiskers,jungle,55.27037567768902,1971
1972,radiant,luna,jack,blizzard,61.22992869677272,1972
1973,winked bunny ears,none,no face,watching,55.709693897404264,1973
1974,ram,talisman,fierce deity,gravel,25.72196718244516,1974
1975,halo,tie,wassie,blizzard,44.103488341378636,1975
1976,winked bunny ears,coat,ninja,jungle,57.78003480009439,1976
1977,saturno,none,duality,blizzard,16.687908071025813,1977
1978,halo,luna,uwu,gravel,43.036938933404976,1978
1979,radiant,belt,ninja,storm,41.46827474060481,1979
1980,antenna,none,ninja,watching,24.969168676350932,1980
1981,antenna,none,duality,gravel,7.7793519202273345,1981
1982,halo,bells,bad haircut,none,25.90975128262623,1982
1983,antenna,bells,wassie,blizzard,37.13977015577228,1983
1984,antenna,talisman,duality,gravel,24.02759388800459,1984
1985,sprite,none,bad haircut,blizzard,16.24905374160674,1985
1986,sol,bells,teardrop,watching,58.72061743808106,1986
1987,none,tummy,skull,none,19.82459221325295,1987
1988,saturno,none,wassie,jungle,21.07938962029234,1988
1989,none,none,wassie,watching,23.90265790008142,1989
1990,necromancer,feathers,locke,blizzard,53.38860483001619,1990
1991,saturno,none,skull,none,19.260389566304582,1991
1992,antlers,luna,fierce deity,blizzard,52.447274877155614,1992
1993,ram,ribs,fierce deity,midnight,79.29781494605524,1993
1994,crown,tummy,plain,storm,34.50490444645962,1994
1995,bunny ears,none,ninja,watching,22.585295907763157,1995
1996,none,talisman,ninja,sand,25.910215090671056,1996
1997,antenna,coat,plain,brick,43.72674763460685,1997
1998,antenna,none,fierce deity,river,27.227783259023496,1998
1999,crown,coat,wassie,storm,63.613711256780306,1999
2000,winked bunny ears,talisman,plain,blizzard,40.33925090737445,2000
2001,antlers,coat,whiskers,brick,48.36915769305982,2001
2002,sol,none,bad haircut,midnight,46.04877728043345,2002
2003,antlers,talisman,teardrop,blizzard,39.14735318055019,2003
2004,antlers,tummy,third eye,HGKXkcA3U9,80.48975131944835,2004
2005,krampus,coat,wassie,none,48.871362674574755,2005
2006,none,tummy,skull,blizzard,25.470832450648484,2006
2007,bunny ears,pendant,owl,river,78.60755528915863,2007
2008,bunny ears,tummy,whiskers,brick,20.389181479822007,2008
2009,wisp,tummy,skull,HGKXkcA3U9,58.59530779585902,2009
2010,bunny ears,feathers,plain,blizzard,27.10206129677481,2010
2011,bunny ears,none,jack,river,38.143638970052585,2011
2012,wisp,none,whiskers,gravel,7.089839543190041,2012
2013,krampus,tummy,uwu,sand,24.718021040342865,2013
2014,sprite,belt,skull,jungle,40.77876237512895,2014
2015,radiant,feathers,uwu,watching,39.649068518510724,2015
2016,radiant,bells,no face,watching,60.72871582300533,2016
2017,bunny ears,pendant,bad haircut,blizzard,50.18891795523213,2017
2018,krampus,belt,owl,watching,61.857443340329276,2018
2019,krampus,pendant,uwu,none,48.24423458226126,2019
2020,sprite,tummy,ninja,watching,39.02157965893277,2020
2021,wisp,tummy,skull,none,24.153406038022887,2021
2022,radiant,belt,whiskers,brick,33.43850966241859,2022
2023,krampus,ribs,bad haircut,blizzard,62.48508681558168,2023
2024,none,tummy,teardrop,midnight,46.67562193363481,2024
2025,embedmau5,belt,jack,none,60.22658815378704,2025
2026,bunny ears,feathers,skull,none,30.364377248825974,2026
2027,radiant,none,skull,brick,20.640522348013654,2027
2028,wisp,bells,teardrop,river,53.13690318663225,2028
2029,bunny ears,tie,plain,brick,35.885037232132625,2029
2030,ram,tummy,plain,blizzard,22.145707084439223,2030
2031,ram,belt,uwu,storm,37.89274907770559,2031
2032,wisp,none,locke,none,7.214775553905747,2032
2033,antenna,tummy,fierce deity,jungle,19.323083035140584,2033
2034,ram,feathers,whiskers,none,25.09462004688269,2034
2035,saturno,tie,ninja,midnight,69.00917753360754,2035
2036,winked bunny ears,tummy,teardrop,blizzard,43.288022098565726,2036
2037,radiant,tummy,skull,brick,31.55617186384963,2037
2038,crown,x,ninja,sand,65.9351739844131,2038
2039,antlers,bells,ninja,brick,39.89994554298226,2039
2040,bunny ears,belt,ninja,river,49.81202262485805,2040
2041,wisp,belt,wassie,sand,38.95906654978031,2041
2042,radiant,ribs,jack,none,63.99060658021752,2042
2043,krampus,none,fierce deity,jungle,12.798038861881908,2043
2044,bunny ears,talisman,skull,jungle,29.925252289041747,2044
2045,none,tummy,whiskers,blizzard,16.68767614338504,2045
2046,none,coat,bad haircut,jungle,37.70462998598051,2046
2047,antenna,none,whiskers,brick,11.856902177210504,2047
2048,none,coat,fierce deity,brick,40.52736999447496,2048
2049,wisp,bells,ninja,jungle,30.67792195947621,2049
2050,sprite,belt,fierce deity,midnight,57.905151206829586,2050
2051,ram,bells,teardrop,gravel,35.50820630191595,2051
2052,ram,none,whiskers,jungle,8.406583103861179,2052
2053,bunny ears,feathers,plain,gravel,24.091047544544885,2053
2054,none,belt,locke,blizzard,30.113113712420237,2054
2055,antlers,none,whiskers,gravel,11.732056374084008,2055
2056,antenna,tummy,owl,none,30.92930149108336,2056
2057,antlers,belt,fierce deity,none,31.80726792397263,2057
2058,crown,tie,wassie,brick,54.64302853353805,2058
2059,bunny ears,none,fierce deity,watching,19.19758010094585,2059
2060,sprite,bells,fierce deity,brick,35.13207122597215,2060
2061,wisp,feathers,locke,river,48.118641452038744,2061
2062,wisp,belt,wassie,brick,41.21759098399213,2062
2063,radiant,tummy,ninja,none,20.01298188083928,2063
2064,winked bunny ears,none,fierce deity,none,19.69947587819865,2064
2065,sol,feathers,no face,HGKXkcA3U9,90.77810526833973,2065
2066,antenna,talisman,duality,midnight,48.8710534663487,2066
2067,sprite,belt,locke,river,53.57633740584317,2067
2068,krampus,belt,bad haircut,brick,40.71559218247529,2068
2069,saturno,tummy,teardrop,brick,36.82628986575971,2069
2070,krampus,tie,locke,brick,45.54653366325046,2070
2071,crown,x,plain,watching,72.14614515987124,2071
2072,none,tummy,uwu,gravel,13.488362934791592,2072
2073,08 valk,tummy,plain,blizzard,38.39445156331601,2073
2074,bunny ears,bells,locke,sand,28.98401251205901,2074
2075,sprite,talisman,bad haircut,river,48.369557100616916,2075
2076,halo,none,jack,storm,29.23523741213603,2076
2077,bunny ears,none,plain,gravel,4.705606043013086,2077
2078,antlers,bells,plain,gravel,30.615164058441113,2078
2079,antenna,talisman,bad haircut,gravel,26.349224086634898,2079
2080,crown,feathers,bad haircut,sand,40.21341293803259,2080
2081,antlers,feathers,teardrop,gravel,39.27284318774099,2081
2082,crown,belt,teardrop,river,64.1787385675655,2082
2083,radiant,tummy,bad haircut,storm,29.172299135231377,2083
2084,ram,talisman,bad haircut,blizzard,30.48998325154852,2084
2085,ram,feathers,wassie,river,54.51751272320969,2085
2086,antenna,bells,bad haircut,gravel,29.10946394997741,2086
2087,tinky winky,pendant,wassie,gravel,72.39699640862233,2087
2088,saturno,none,duality,blizzard,16.687908071025813,2088
2089,wisp,tie,whiskers,jungle,33.689348002994365,2089
2090,crown,bells,skull,gravel,43.35063827921894,2090
2091,antenna,belt,wassie,brick,41.34263007810035,2091
2092,radiant,belt,fierce deity,HGKXkcA3U9,61.7319532938296,2092
2093,bunny ears,none,fierce deity,river,24.84365281482194,2093
2094,halo,tummy,uwu,none,14.742838194048588,2094
2095,bunny ears,feathers,ninja,river,47.6165137871147,2095
2096,wisp,coat,fierce deity,HGKXkcA3U9,72.0202299423161,2096
2097,wisp,talisman,locke,none,23.463030448686936,2097
2098,crown,none,jack,sand,32.37193448599167,2098
2099,embedmau5,coat,fierce deity,gravel,59.97559518069014,2099
2100,crown,ribs,plain,gravel,60.414733032794,2100
2101,saturno,none,whiskers,storm,21.267805066902383,2101
2102,none,coat,ninja,jungle,39.335897468435554,2102
2103,sol,coat,uwu,none,47.491332968330354,2103
2104,sol,none,duality,none,16.24922122185339,2104
2105,antenna,none,uwu,brick,11.668821725447737,2105
2106,none,belt,duality,river,43.78975034734418,2106
2107,08 valk,talisman,ninja,midnight,70.2010108318663,2107
2108,none,coat,fierce deity,gravel,35.885191840209565,2108
2109,antlers,bells,wassie,gravel,38.64539299554247,2109
2110,ram,ribs,duality,gravel,53.89032019902744,2110
2111,krampus,none,locke,river,33.250351891091995,2111
2112,antlers,feathers,whiskers,sand,33.50090680378675,2112
2113,radiant,none,jack,jungle,21.706491955714007,2113
2114,radiant,belt,uwu,none,25.972844195355265,2114
2115,wisp,belt,plain,blizzard,31.55636517134769,2115
2116,sol,ribs,jack,jungle,77.79208904568507,2116
2117,necromancer,bells,teardrop,sand,57.77971269624545,2117
2118,bunny ears,x,bad haircut,storm,59.348235161066206,2118
2119,wisp,belt,plain,storm,36.701031735009046,2119
2120,crown,coat,uwu,storm,55.52100787823624,2120
2121,wisp,coat,plain,jungle,39.02197910249547,2121
2122,ram,luna,ninja,jungle,49.49855521824628,2122
2123,ram,tummy,ninja,blizzard,26.788258891351845,2123
2124,wisp,x,fierce deity,jungle,51.75698944817216,2124
2125,radiant,coat,skull,storm,56.14836789422658,2125
2126,antlers,tummy,wassie,midnight,55.39559514799712,2126
2127,ram,belt,ninja,none,31.80747409934615,2127
2128,sol,pendant,bad haircut,none,58.03071856463492,2128
2129,necromancer,tummy,wassie,sand,49.436119432621574,2129
2130,none,tummy,jack,blizzard,31.117124243118504,2130
2131,saturno,feathers,jack,river,65.80982565367074,2131
2132,antenna,tie,duality,midnight,59.15961355857192,2132
2133,saturno,bells,fierce deity,none,30.615164061744377,2133
2134,krampus,bells,wassie,watching,51.757182732217025,2134
2135,halo,tummy,locke,storm,28.48238737012626,2135
2136,none,ribs,ninja,river,71.14232790562032,2136
2137,bunny ears,tie,locke,jungle,34.190767017120635,2137
2138,embedmau5,tie,locke,storm,64.30420283338984,2138
2139,antenna,none,locke,none,7.340046575985065,2139
2140,wisp,tummy,wassie,gravel,25.9102151184185,2140
2141,halo,none,skull,watching,28.670828576931402,2141
2142,radiant,tie,uwu,jungle,33.6262679941464,2142
2143,krampus,feathers,ninja,blizzard,38.51990293748136,2143
2144,radiant,tummy,skull,brick,31.55617186384963,2144
2145,none,talisman,duality,gravel,19.5736508566713,2145
2146,bunny ears,tummy,fierce deity,gravel,16.876362217387296,2146
2147,sprite,feathers,skull,sand,40.9039560895362,2147
2148,radiant,tie,duality,gravel,34.316488987627494,2148
2149,winked bunny ears,talisman,wassie,none,42.72345863117031,2149
2150,sprite,tie,plain,storm,44.91879995695564,2150
2151,halo,feathers,plain,none,23.27494996983738,2151
2152,wisp,tummy,ninja,watching,35.75950852221744,2152
2153,saturno,belt,bad haircut,none,34.944029391379146,2153
2154,halo,bells,fierce deity,blizzard,29.799620515223328,2154
2155,ram,feathers,wassie,brick,40.27659605835083,2155
2156,bunny ears,coat,jack,brick,55.897671277335945,2156
2157,krampus,talisman,whiskers,watching,41.09198500472278,2157
2158,antenna,none,locke,gravel,9.975054049282733,2158
2159,saturno,none,whiskers,blizzard,16.12303540465349,2159
2160,none,coat,skull,none,40.90387876567813,2160
2161,saturno,tie,plain,blizzard,42.53506895631679,2161
2162,none,bells,jack,jungle,36.26159755907093,2162
2163,antlers,belt,locke,brick,40.7158627540423,2163
2164,sprite,x,uwu,midnight,78.48211678650233,2164
2165,none,feathers,uwu,jungle,22.020526294062964,2165
2166,halo,tie,locke,none,33.31236248947525,2166
2167,winked bunny ears,luna,whiskers,sand,60.163559672926766,2167
2168,krampus,tie,uwu,sand,40.339315319093295,2168
2169,sol,talisman,wassie,storm,50.62786251503295,2169
2170,antlers,talisman,ninja,watching,45.734343515698775,2170
2171,08 valk,feathers,locke,none,44.10334662529099,2171
2172,wisp,none,whiskers,watching,20.32675855051132,2172
2173,sol,pendant,ninja,river,81.17961157308208,2173
2174,saturno,tie,whiskers,jungle,39.71194241507756,2174
2175,sol,feathers,skull,brick,51.129745380476855,2175
2176,ram,tummy,duality,watching,33.06207817906788,2176
2177,crown,bells,teardrop,none,40.0883352379857,2177
2178,sprite,none,whiskers,watching,23.588791038675847,2178
2179,krampus,bells,ninja,gravel,35.13186503110935,2179
2180,sprite,bells,plain,watching,42.47209203548591,2180
2181,sprite,tie,plain,sand,39.14731451284044,2181
2182,embedmau5,bells,jack,brick,64.93166594565542,2182
2183,halo,feathers,duality,brick,31.242846201403275,2183
2184,08 valk,belt,skull,midnight,79.79962050316641,2184
