,Beak,Background,Feathers,Body,Outerwear,Eyes,Headwear,Eyewear,Rarity score,Token Id
311,Small,Purple,Pink,Crescent,None,Relaxed,Bucket Hat,None,19.202208567935653,311
312,Short,Yellow,Black,Crescent,None,Relaxed,Witch's Hat,None,17.0848751434241,312
313,Small,Yellow,Blue,Crescent,None,Discerning,None,None,7.013124480545523,313
314,Long,Pink,Red,Professor,None,Fire,Karate Band,None,38.213013035191636,314
315,Small,Blue,Blue,Emperor,None,None,None,Black-rimmed Glasses,47.557487079480936,315
316,Long,Gray,Pink,Crescent,None,Angry,None,None,18.034102854959404,316
317,Small,Purple,Brown,Emperor,None,Angry,None,None,16.94121486388135,317
318,Short,Pink,Green,Tabby,Punk Jacket,Angry,None,None,46.7235678033362,318
319,Short,Gray,Purple,Crescent,None,Discerning,Crescent Talisman,None,17.092116974246395,319
320,Short,Purple,Red,Guardian,None,Angry,None,None,14.1014429420188,320
321,Short,Purple,Black,Crescent,None,Rainbow,None,None,11.003227939152202,321
322,Small,Blue,Red,Crescent,None,Relaxed,Headband,None,14.072768632735084,322
323,Short,Purple,Purple,Crescent,None,Open,Forest Ranger,None,13.245976849694532,323
324,Short,Gray,Purple,Guardian,Hoodie Down,Side-eye,None,None,46.02981800846763,324
325,Short,Yellow,Black,Tabby,None,Angry,None,None,15.305592063790355,325
326,Small,Green,Red,Tranquil,None,None,Chromie,3D Glasses,52.492335265117376,326
327,Small,Purple,Purple,Crescent,None,Angry,Cowboy Hat,None,16.319369263993284,327
328,Short,Gray,Gray,Stark,None,Open,Tiara,None,20.381046161014112,328
329,Small,Blue,Purple,Tranquil,None,Side-eye,None,None,16.254629600931995,329
330,Small,Green,Red,Stark,None,Relaxed,Queen's Crown,None,21.452228434086148,330
331,Long,Purple,White,Professor,None,Side-eye,None,None,27.968981001355193,331
332,Small,Green,Brown,Crescent,None,Angry,Diamond,None,15.366806082951726,332
333,Small,Purple,Gray,Tranquil,None,None,Mohawk (Green),Jobs Glasses,54.26782486985686,333
334,Small,Yellow,Brown,Sage,None,Discerning,None,None,17.613391969138288,334
335,Small,Yellow,Red,Brave,None,None,None,Black-rimmed Glasses,43.2515250220401,335
336,Small,Yellow,Black,Tabby,None,None,Fire,Rose-Colored Glasses,53.69993742216843,336
337,Small,Blue,Black,Professor,None,Rainbow,None,None,21.5781892782395,337
338,Long,Blue,Bone,Skeleton,None,Relaxed,Chromie,None,42.378806309277515,338
339,Short,Pink,Black,Crescent,None,Open,None,None,3.3789293386751384,339
340,Long,Purple,Blue,Brave,None,None,Rubber Duck,Black-rimmed Glasses,65.75816861090316,340
341,Small,Pink,White,Crescent,None,None,Fire,Rose-Colored Glasses,46.123505890272234,341
342,Short,Green,Red,Brave,None,Adorable,Skully,None,26.869199922792035,342
343,Long,Gray,Red,Brave,None,Angry,Halo,None,33.2455166197515,343
344,Short,Purple,Gray,Stark,None,Angry,None,None,13.946917061563738,344
345,Small,Blue,Brown,Stark,Jean Jacket,Open,Pirate's Hat,None,48.65011875490557,345
346,Small,Gray,Brown,Stark,None,Discerning,Mohawk (Green),Monocle,52.19043436837644,346
347,Long,Gray,White,Crescent,None,Side-eye,Durag,None,27.38668253136165,347
348,Short,Gray,Purple,Stark,None,Relaxed,Forest Ranger,None,24.78067707231187,348
349,Short,Green,Purple,Crescent,None,None,Fire,3D Glasses,45.19620066395338,349
350,Short,Pink,Purple,Brave,None,Relaxed,None,None,17.4803237398629,350
351,Small,Gray,Blue,Crescent,Hoodie,Relaxed,None,None,36.02336742773229,351
352,Short,Yellow,Purple,Crescent,None,Open,Skully,None,12.447951052480475,352
353,Small,Pink,Brown,Crescent,None,Relaxed,Headband,None,15.629166684909881,353
354,Long,Gray,Black,Stark,None,Discerning,Backwards Hat,None,33.64444881470583,354
355,Short,Pink,Green,Professor,None,Adorable,None,None,23.537199753191288,355
356,Long,Yellow,Metal,Robot,None,Open,Space Helmet,Big Tech,66.62795299201454,356
357,Short,Blue,Red,Tranquil,None,Angry,Mohawk (Green),None,23.253008340245547,357
358,Small,Green,Red,Crescent,None,Fire,Mohawk (Green),None,17.732130058370682,358
359,Small,Yellow,Blue,Guardian,None,Open,None,Monocle,42.04036990202577,359
360,Small,Pink,Red,Professor,None,Relaxed,None,None,15.17624073451861,360
361,Small,Green,Gray,Crescent,Hoodie,Diamond,None,None,39.078640538375,361
362,Short,Purple,Gray,Tranquil,None,Open,None,Monocle,40.91898411086092,362
363,Small,Pink,Brown,Guardian,None,Side-eye,None,None,16.046127579591506,363
364,Short,Purple,Blue,Crescent,Gold Chain,None,Skully,Rose-Colored Glasses,74.44799577425985,364
365,Small,Gray,Brown,Guardian,None,Angry,Space Helmet,None,25.01797096240594,365
366,Short,Purple,Brown,Crescent,None,Side-eye,Mohawk (Pink),None,16.067701007258606,366
367,Short,Blue,Red,Tabby,None,Discerning,Fire,None,22.620354635242848,367
368,Small,Blue,Brown,Crescent,None,Adorable,Lincoln,None,18.591149486196702,368
369,Small,Gray,Black,Brave,None,Angry,None,None,16.72550085245813,369
370,Short,Green,Purple,Tranquil,None,Open,Crescent Talisman,None,22.02016692210028,370
371,Long,Blue,White,Brave,None,Relaxed,Skully,None,36.703298250200994,371
372,Short,Pink,Red,Brave,None,Discerning,Raincloud,None,24.60459502471396,372
373,Small,Purple,Black,Tabby,None,Discerning,Fire,None,24.964026099832555,373
374,Short,Pink,Bone,Skeleton,None,Discerning,Bow,None,33.202556378271794,374
375,Short,Purple,Red,Crescent,Hero's Tunic,Open,Hero's Cap,None,40.19988614424153,375
376,Long,Gray,Gray,Crescent,None,Side-eye,None,None,15.981613341889304,376
377,Small,Green,White,Crescent,None,Relaxed,Lincoln,None,17.074210482382,377
378,Small,Yellow,Blue,Crescent,None,Open,Witch's Hat,None,13.048245888669413,378
379,Small,Yellow,Brown,Crescent,None,Relaxed,Witch's Hat,None,15.65071852816474,379
380,Small,Blue,Blue,Sage,None,Open,Mohawk (Pink),None,25.07556909367033,380
381,Small,Blue,White,Tranquil,None,Angry,Dancing Flame,None,26.73974577672837,381
382,Short,Green,Purple,Crescent,None,Relaxed,Moon Hat,None,16.031667298028168,382
383,Small,Blue,White,Guardian,None,Relaxed,None,None,17.760746124944585,383
384,Long,Blue,Brown,Crescent,None,Open,Wizard's Hat,None,21.16465084770217,384
385,Short,Purple,Green,Crescent,None,Side-eye,Pirate's Hat,None,19.6873858847737,385
386,Short,Green,Blue,Tabby,None,Relaxed,None,None,15.568014862121737,386
387,Short,Green,Black,Emperor,None,Open,Crescent Talisman,None,24.529161231053063,387
388,Small,Yellow,Red,Tabby,None,Open,Bow,Half-moon Spectacles,48.33029626416934,388
389,Long,Blue,Blue,Guardian,Jean Jacket,Discerning,None,None,55.65869014963918,389
390,Long,Blue,Metal,Robot,None,Open,Fire,None,37.472577462952415,390
391,Long,Yellow,White,Crescent,None,Fire,Space Helmet,None,30.618190107312255,391
392,Small,Purple,Purple,Tranquil,None,Side-eye,None,None,16.182749853939164,392
393,Short,Purple,Brown,Crescent,Diamond Necklace,None,Fire,Rose-Colored Glasses,73.39853501948531,393
394,Small,Green,Blue,Guardian,None,Relaxed,None,None,16.732714281549548,394
395,Long,Pink,Gray,Crescent,None,Adorable,Grail,None,29.126491452844576,395
396,Short,Yellow,Purple,Crescent,Diamond Necklace,Open,Dancing Flame,None,42.47870113313243,396
397,Short,Purple,Green,Professor,None,None,None,Aviators,49.13535572944539,397
398,Small,Yellow,Gray,Tranquil,Bomber Jacket,Discerning,Mohawk (Pink),None,54.96509420646253,398
399,Small,Blue,Purple,Tabby,None,Open,Flower,Half-moon Spectacles,51.02236998802246,399
400,Small,Yellow,Purple,Guardian,None,Discerning,Flower,None,27.045278370115472,400
401,Short,Green,White,Tranquil,Punk Jacket,Open,Grail,None,51.683640865325856,401
402,Long,Blue,Blue,Crescent,None,Open,Gremplin,None,22.976323699928482,402
403,Small,Pink,Red,Professor,None,None,None,Visor,44.08898542114258,403
404,Small,Gray,Black,Tabby,None,Discerning,None,None,15.471016283223808,404
405,Short,Purple,Blue,Crescent,None,Side-eye,Beanie,None,17.210668826630997,405
406,Small,Yellow,Red,Crescent,None,Discerning,Grail,None,14.216522371005144,406
407,Small,Purple,Pink,Tabby,None,Side-eye,Backwards Hat,None,27.627553841582493,407
408,Small,Pink,Brown,Stark,None,Angry,Halo,None,22.936741705969187,408
409,Long,Pink,Red,Tabby,None,Discerning,Forest Ranger,None,32.47626436884457,409
410,Small,Blue,Brown,Tabby,None,Angry,Skully,None,23.342906010238757,410
411,Short,Yellow,White,Guardian,None,Open,Crescent Talisman,None,23.964826395173077,411
412,Long,Pink,Bone,Skeleton,None,Relaxed,Beanie,Eyepatch,70.5418386096245,412
413,Short,Green,Red,Stark,None,Side-eye,Raincloud,None,21.68225569429521,413
414,Short,Pink,White,Guardian,None,Open,None,None,14.151833756328324,414
415,Short,Yellow,Gray,Stark,None,Side-eye,Mohawk (Green),None,24.35652107505455,415
416,Long,Blue,Green,Crescent,None,Side-eye,Durag,None,29.05449343146545,416
417,Short,Pink,Black,Crescent,None,Angry,None,None,6.941170320087443,417
418,Short,Blue,Metal,Robot,Hoodie Down,Angry,Diamond,None,61.60706279624244,418
419,Long,Pink,White,Tranquil,Hoodie Down,Angry,Headband,None,64.55772848236695,419
420,Short,Pink,Purple,Tabby,Jean Jacket,Discerning,None,None,45.02704268062703,420
421,Small,Pink,Red,Sage,None,Relaxed,None,None,16.38047865784757,421
422,Small,Yellow,Blue,Guardian,None,Open,Headband,None,22.79301421071749,422
423,Small,Yellow,Black,Tabby,None,None,None,Visor,44.36580163895667,423
424,Short,Purple,Gray,Sage,None,None,None,Rose-Colored Glasses,47.44253959095532,424
425,Small,Blue,Red,Tabby,None,Rainbow,Skully,None,26.121526472915193,425
426,Long,Blue,White,Tabby,None,Discerning,Queen's Crown,None,35.6033863062646,426
427,Small,Gray,Brown,Guardian,None,Relaxed,Space Helmet,None,25.4025970878993,427
428,Short,Purple,White,Emperor,None,Discerning,Bandana,None,29.485892697755855,428
429,Short,Gray,Metal,Robot,Punk Jacket,None,Raincloud,Visor,90.1999466608005,429
430,Short,Green,Red,Crescent,None,Open,Witch's Hat,None,10.215730891541716,430
431,Short,Pink,Green,Tabby,None,Open,None,None,14.320804117975452,431
432,Short,Yellow,Red,Crescent,None,None,Cowboy Hat,Rose-Colored Glasses,43.0864099643083,432
433,Short,Gray,Blue,Crescent,Diamond Necklace,Angry,Lincoln,None,45.77460110643407,433
434,Short,Purple,Green,Stark,None,Diamond,None,None,21.053444714508533,434
435,Short,Purple,Purple,Brave,None,Heart,None,None,21.18637884556816,435
436,Short,Blue,Black,Crescent,None,None,Karate Band,Jobs Glasses,45.74614352119452,436
437,Long,Green,Brown,Stark,None,Discerning,Cowboy Hat,None,32.22109598530092,437
438,Small,Green,Gray,Tranquil,Diamond Necklace,Angry,None,None,44.139295354865574,438
439,Short,Purple,Gray,Sage,Hoodie Down,Fire,None,None,51.356649163478515,439
440,Small,Green,Green,Crescent,Hoodie Down,Relaxed,None,None,37.77037863973307,440
441,Short,Yellow,Black,Crescent,None,Angry,Beanie,None,16.462988190886524,441
442,Small,Green,Purple,Stark,None,Rainbow,Space Helmet,None,27.721077827278872,442
443,Short,Green,Blue,Tranquil,None,Open,Karate Band,None,21.99859818559353,443
444,Short,Pink,Green,Stark,None,Relaxed,Moon Hat,None,26.556339582143902,444
445,Small,Yellow,Brown,Crescent,None,None,Captain's Cap,Aviators,44.466566719334836,445
446,Small,Yellow,Red,Tranquil,None,Open,Tiny Crown,None,19.42136589943471,446
447,Long,Green,Gray,Guardian,None,Adorable,Space Helmet,None,38.34241937177739,447
448,Long,Gray,Blue,Stark,None,Relaxed,Aviator's Cap,None,33.8816528312668,448
449,Long,Pink,Gray,Stark,Hoodie Down,Relaxed,Skully,None,61.786698539353594,449
450,Small,Purple,Brown,Tabby,None,Relaxed,Skully,None,23.655662098995982,450
451,Small,Purple,Black,Stark,None,Moon,Captain's Cap,None,28.350101624442487,451
452,Small,Pink,Red,Tranquil,None,Relaxed,None,Eyepatch,42.34944863650949,452
453,Short,Purple,Blue,Tranquil,Hoodie Down,Open,Tiara,None,51.34937139757323,453
454,Short,Gray,Red,Tabby,Punk Jacket,Open,None,None,37.953525287098216,454
455,Short,Blue,Red,Crescent,Hero's Tunic,Angry,Hero's Cap,None,43.8336315607488,455
456,Small,Blue,Brown,Crescent,None,Angry,None,None,5.406336690425337,456
457,Long,Green,Brown,Crescent,None,Discerning,Bow,None,25.028782655347843,457
458,Small,Purple,Green,Professor,None,Relaxed,None,None,20.014534659027436,458
459,Small,Green,Brown,Crescent,None,Discerning,Beanie,None,15.14027965656888,459
460,Small,Purple,Black,Professor,Bomber Jacket,Angry,None,None,46.70201703141873,460
461,Short,Pink,Purple,Crescent,None,Relaxed,None,Eyepatch,36.01289006394417,461
462,Small,Blue,Red,Tranquil,Punk Jacket,None,Gremplin,Rose-Colored Glasses,81.54592065465155,462
463,Small,Blue,Brown,Brave,None,Angry,None,None,15.62557092430418,463
464,Small,Purple,Green,Tranquil,None,Side-eye,Flower,None,28.864095979161824,464
465,Small,Yellow,Gray,Crescent,None,Discerning,Wizard's Hat,None,16.394756678088925,465
466,Small,Green,Brown,Crescent,Jean Jacket,Angry,Backwards Hat,None,43.99193185966548,466
467,Short,Blue,Brown,Crescent,None,Discerning,Diamond,None,16.373228211963102,467
468,Small,Green,Red,Crescent,Hoodie,Angry,None,None,32.54761962952455,468
469,Short,Purple,Gray,Emperor,None,Open,Bow,None,24.651401594237424,469
470,Small,Pink,Gray,Crescent,None,Angry,Moon Hat,None,15.528472052125716,470
471,Small,Yellow,Gray,Professor,None,Discerning,None,None,17.17119574707843,471
472,Small,Pink,Red,Professor,None,Angry,Headband,None,24.529118452161228,472
473,Short,Blue,Green,Crescent,Hoodie,Relaxed,None,None,38.56810425829812,473
474,Small,Blue,Red,Emperor,None,None,None,Sunglasses,44.71082922990966,474
475,Short,Pink,Gray,Guardian,Gold Chain,Heart,None,None,49.77152790596486,475
476,Long,Green,Blue,Crescent,None,Relaxed,None,None,16.103818829359582,476
477,Short,Pink,Red,Crescent,None,Relaxed,Durag,None,14.856271227361795,477
478,Long,Yellow,Bone,Skeleton,None,None,Chromie,Rose-Colored Glasses,71.03774925243538,478
479,Long,Yellow,Brown,Crescent,None,Open,Wizard's Hat,None,21.046022411650082,479
480,Small,Green,Green,Brave,None,Angry,None,None,18.792382708965956,480
481,Small,Green,Gray,Stark,Punk Jacket,Open,Mohawk (Pink),None,48.61411345666162,481
482,Short,Pink,Pink,Crescent,Hoodie Down,Rainbow,Moon Hat,None,51.41766762379246,482
483,Long,Pink,Purple,Stark,None,Rainbow,Skully,None,37.195790011189345,483
484,Small,Pink,Black,Tabby,Punk Jacket,Angry,None,None,44.12854657792093,484
485,Short,Gray,Purple,Crescent,None,Relaxed,Queen's Crown,None,16.955505839190405,485
486,Short,Blue,Blue,Crescent,None,Relaxed,Beanie,None,17.11359835187476,486
487,Long,Gray,Bone,Skeleton,None,None,Bow,Aviators,71.00900734604757,487
488,Small,Yellow,Red,Stark,None,None,None,Visor,40.742794224821466,488
489,Small,Purple,Red,Stark,None,Relaxed,Tiny Crown,Eyepatch,50.61617548794881,489
490,Short,Purple,Gray,Stark,None,Angry,Headband,None,23.68435116268674,490
491,Long,Pink,Brown,Tabby,None,Side-eye,Chromie,None,34.428046314488995,491
492,Small,Gray,Gray,Crescent,None,None,Skully,3D Glasses,44.76493945081878,492
493,Short,Yellow,Blue,Tranquil,None,Discerning,None,None,16.412715283451565,493
494,Short,Green,White,Tranquil,None,None,None,3D Glasses,45.74239463139336,494
495,Short,Gray,Pink,Tranquil,Punk Jacket,Discerning,None,None,47.298632008254216,495
496,Short,Yellow,Bone,Skeleton,None,Adorable,Beanie,Eyepatch,64.31714544863337,496
497,Short,Pink,Blue,Stark,None,Side-eye,Lincoln,None,24.942400922428813,497
498,Long,Pink,Brown,Crescent,None,Open,Bucket Hat,None,21.416243613809563,498
499,Long,Gray,Purple,Crescent,None,Open,None,None,12.23608480140737,499
500,Long,Green,Blue,Stark,None,Relaxed,Pirate's Hat,None,33.72355241109604,500
501,Short,Pink,Gray,Stark,None,Discerning,None,None,14.50048226967407,501
502,Short,Pink,Brown,Crescent,None,Open,Raincloud,None,11.898004601268253,502
503,Short,Gray,Purple,Tranquil,None,Open,Halo,None,22.09565032314221,503
504,Small,Yellow,White,Tranquil,Hoodie Down,Open,Crescent Talisman,None,51.71599469493624,504
505,Small,Gray,Purple,Tabby,None,Diamond,None,None,19.338864275717324,505
506,Short,Pink,Purple,Crescent,None,Open,Aviator's Cap,None,13.188401723738796,506
507,Long,Blue,Metal,Robot,Hoodie Down,Open,Halo,Big Tech,95.64793301452353,507
508,Small,Blue,Red,Emperor,None,Open,Skully,None,21.348062803826892,508
509,Small,Blue,Black,Tranquil,None,Angry,None,None,15.765760912272029,509
510,Long,Pink,Brown,Tabby,None,Rainbow,Tiara,None,37.702592506867354,510
511,Long,Green,Purple,Stark,None,Side-eye,None,None,23.673670320436745,511
512,Short,Blue,Gray,Tabby,None,Open,None,None,11.427115735110817,512
513,Small,Yellow,Green,Stark,None,Side-eye,Pirate's Hat,None,27.016495487685916,513
514,Small,Yellow,Black,Stark,None,Side-eye,Forest Ranger,None,24.755561474206782,514
515,Long,Blue,Bone,Skeleton,None,Discerning,Tiny Crown,Eyepatch,70.68561787647525,515
516,Short,Purple,Gray,Crescent,None,Heart,Beanie,None,20.338060037006272,516
517,Long,Purple,Red,Tabby,None,Adorable,Raincloud,None,35.03200951495708,517
518,Short,Yellow,White,Professor,None,Open,Halo,Big Tech,53.52396644776955,518
519,Small,Yellow,Gray,Crescent,None,None,Fire,Gazelles,44.682195525804794,519
520,Small,Gray,Red,Stark,None,Side-eye,Lincoln,None,21.707407962028018,520
521,Short,Green,Gray,Brave,None,None,Tiny Crown,Sunglasses,55.37849386366149,521
522,Small,Blue,Red,Tranquil,None,Side-eye,None,None,13.666529896568825,522
523,Small,Gray,Pink,Stark,None,Fire,Backwards Hat,Monocle,59.328518139994856,523
524,Short,Gray,Brown,Crescent,None,Fire,Beanie,None,19.55443413022611,524
525,Short,Gray,Purple,Stark,None,Open,Queen's Crown,None,20.62186857733413,525
526,Long,Purple,White,Crescent,None,Adorable,Karate Band,None,29.971208773091373,526
527,Short,Purple,Pink,Tranquil,None,Relaxed,Raincloud,None,28.20267592975736,527
528,Long,Blue,Red,Tranquil,Bomber Jacket,Open,Queen's Crown,None,58.228500875383446,528
529,Small,Yellow,Gray,Emperor,Punk Jacket,Side-eye,None,None,47.05066841312729,529
530,Short,Purple,Red,Guardian,None,Discerning,Grail,None,24.485975579134962,530
531,Small,Pink,Blue,Tranquil,None,Relaxed,None,None,16.39842288692694,531
532,Short,Gray,Black,Crescent,None,None,Lincoln,Gazelles,45.595157662598226,532
533,Short,Gray,White,Crescent,Hoodie Down,None,None,Aviators,65.61038925088866,533
534,Small,Yellow,Purple,Stark,None,Heart,Queen's Crown,None,28.188351170737157,534
535,Small,Purple,Brown,Crescent,Jean Jacket,Side-eye,Durag,None,45.25709870648815,535
536,Small,Purple,Blue,Crescent,None,Fire,Witch's Hat,None,20.92401573302456,536
537,Short,Green,Black,Tabby,None,Angry,Space Helmet,None,24.75909035310356,537
538,Small,Green,White,Tabby,None,Relaxed,Headphones,None,25.9597292868142,538
539,Long,Gray,Brown,Guardian,Diamond Necklace,Angry,None,None,53.847216819737845,539
540,Long,Blue,Black,Stark,None,Relaxed,Lincoln,None,33.6444297590711,540
541,Small,Green,White,Professor,None,Discerning,None,None,18.123783019447345,541
542,Short,Green,Gray,Stark,None,Open,Tiny Crown,None,20.05754560531681,542
543,Short,Yellow,Pink,Crescent,None,Discerning,Moon Hat,None,18.53348772912517,543
544,Long,Yellow,Brown,Stark,None,Relaxed,Aviator's Cap,None,32.51579100297862,544
545,Small,Purple,Brown,Stark,None,Side-eye,Backwards Hat,Eyepatch,52.03945965569437,545
546,Small,Gray,Black,Stark,None,Open,Aviator's Cap,None,20.431365071885303,546
547,Short,Blue,Red,Crescent,Hoodie,Side-eye,None,None,33.726509007447156,547
548,Long,Gray,Red,Crescent,None,Side-eye,Aviator's Cap,None,23.63764919956018,548
549,Short,Yellow,Pink,Tranquil,Jean Jacket,Relaxed,Gremplin,None,58.056079284338914,549
550,Small,Yellow,Brown,Crescent,None,Side-eye,Tiny Crown,None,15.83048404273123,550
551,Long,Yellow,Purple,Crescent,None,Angry,Aviator's Cap,None,25.650514656371165,551
552,Short,Blue,Blue,Tranquil,None,Angry,Halo,None,25.96685176026351,552
553,Short,Blue,Green,Tranquil,None,Side-eye,None,None,18.91453068340396,553
554,Long,Pink,Gray,Emperor,None,Relaxed,Crescent Talisman,None,37.648664187029354,554
555,Small,Yellow,Blue,Stark,None,Fire,Aviator's Cap,None,28.386029277735076,555
556,Short,Green,Brown,Crescent,None,None,Karate Band,Jobs Glasses,44.16109774728664,556
557,Small,Blue,Pink,Professor,Gold Chain,Open,None,None,44.96964334232922,557
558,Short,Green,Red,Tabby,None,Rainbow,Pirate's Hat,None,26.624748322406028,558
559,Small,Gray,Black,Crescent,None,Discerning,Bucket Hat,None,17.002288676280944,559
560,Small,Purple,Red,Stark,Punk Jacket,None,Fire,Aviators,79.0660607917949,560
561,Small,Yellow,Green,Crescent,None,Open,Durag,None,15.463848879271442,561
562,Short,Green,Blue,Tranquil,None,Open,Space Helmet,None,21.9231054326308,562
563,Short,Gray,Purple,Crescent,None,None,Captain's Cap,Jobs Glasses,45.69580087669355,563
