,head,background,body,hair,face,piercing,Rarity score,Token Id
1563,gradient 2,yellow,white sweater,green bowlcut,in love,None,7.362315306164752,1563
1564,pink,light blue,light blue puffer,purple long,grumpy,hoop,73.03663519587123,1564
1565,yellow,grey,blue fleece,green brushcut,designer glasses,None,2.7301116740983917,1565
1566,tan,pink,orange puffer,blue brushcut,happy,None,0.8839288409139094,1566
1567,green,orange,spotted hoodie,green brushcut,content,None,5.269965812919146,1567
1568,pale,grey,navy sweater,pink headband,in love,None,2.7188935955619575,1568
1569,yellow,gradient 1,pink hoodie,green puffballs,designer glasses,None,3.323122379198604,1569
1570,blue,yellow,pink sweater with satchel,blue toque,in love,hoop,73.71912311366607,1570
1571,pale,holographic,white collar,crown,sunglasses,None,9.544169983111143,1571
1572,tan,holographic,pink backpack,brown mullet,surprised,None,5.862986592708714,1572
1573,pale,grey,purple sweater with satchel,purple puffballs,mustache,None,4.844830190375368,1573
1574,med,gradient 2,rainbow striped sweater,pink bucket cap,happy,None,5.930071281967328,1574
1575,purple,holographic,blue turtleneck,pink long,sunglasses,None,6.668598123269226,1575
1576,pink,holographic,pink and green jacket,purple long,straw,hoop,80.26423396954196,1576
1577,pink,yellow,white sweater,brown brushcut,happy,None,1.3314894369472174,1577
1578,gradient 2,gradient 4,yellow turtleneck,blue mohawk,designer glasses,None,7.395884505453973,1578
1579,orange,blue,grey hoodie,green mullet,3d glasses,None,7.351043517811674,1579
1580,gradient 1,grey,pink puffer,pink,mad note,None,14.243423611753837,1580
1581,orange,light blue,pink and white jacket,green mullet,bandana,None,5.348289842961418,1581
1582,purple,green,white puffer,pink bucket cap,straw,airpod,82.42356185447251,1582
1583,yellow,blue,yellow turtleneck,blue brushcut,content,hoop,72.48844645109422,1583
1584,green,pink,green hoodie,pink bucket cap,surprised,pearl,73.5177907250361,1584
1585,pale,green,spotted hoodie,purple long,content,None,5.504958036278144,1585
1586,gradient 1,green,yellow puffer,beige bucket cap,happy,None,7.384637331616109,1586
1587,pink,gradient 2,yellow backpack,blue alfalfa,surprised,None,2.7300937700809524,1587
1588,med,pink,striped sweater,purple long,in love,None,3.2447435272163982,1588
1589,orange,gradient 2,pink hoodie,green brushcut,sad note,None,9.007044904128616,1589
1590,gradient 1,grey,blue and yellow jacket,brown brushcut,mustache,pearl,80.9802429699673,1590
1591,pale,blue,blue turtleneck,green mullet,happy,None,1.5439895448261263,1591
1592,orange,grey,green hoodie,shaved,sunglasses,None,1.6671198772806601,1592
1593,pale,sky,pink puffer,pink,happy,None,7.50773520880057,1593
1594,pink,blue,purple sweater with satchel,blue afro,content,None,2.6517786924200117,1594
1595,pale,yellow,yellow puffer,blue brushcut,chill cig,None,3.2447748574459574,1595
1596,blue,yellow,yellow puffer,blue brushcut,skeleton,airpod,83.03889682690763,1596
1597,pink,pink,yellow puffer,halo,designer glasses,None,3.5021025334620663,1597
1598,pink,purple,striped sweater,purple brushcut,content,None,3.2000390470565727,1598
1599,med,gradient 3,light blue puffer,yellow toque,in love,None,4.587484611087044,1599
1600,med,blue,purple sweater with satchel,pink bucket cap,bandana,airpod,83.1172152575818,1600
1601,med,iridescent,white collar,green puffballs,skeleton,None,11.323140564483625,1601
1602,green,grey,pink fleece,poopie,happy,None,3.4685199069670922,1602
1603,pale,purple,orange puffer,blue alfalfa,chill cig,pearl,74.41283470588778,1603
1604,purple,blue,pink hoodie,purple puffballs,aviators with cig,None,8.044802101403176,1604
1605,gradient 2,gradient 3,blue turtleneck,pink,grumpy,None,8.537174590025762,1605
1606,pink,gradient 4,blue backpack,purple puffballs,blue beard,None,8.47006193174827,1606
1607,green,grey,blue fleece,shaved,in love,None,1.9915702842763494,1607
1608,purple,light blue,white collar,purple alfalfa,content,None,3.5133127809315594,1608
1609,blue,space,purple sweater with satchel,green mullet,neutral note,pearl,82.60263599569853,1609
1610,med,gradient 4,yellow backpack,shaved,surprised,None,2.3719947188950177,1610
1611,med,light blue,white collar,pink bucket cap,content,None,3.972016480208127,1611
1612,pale,gradient 1,orange puffer,blue messy,in love,None,3.8378650104280925,1612
1613,purple,space,yellow backpack,brown mullet,chill cig,None,9.297940656877513,1613
1614,orange,blue,yellow turtleneck,holographic mohawk,skeleton,None,9.678374044622737,1614
1615,med,gradient 2,blue fleece,pink toque,in love,pearl,74.703695772413,1615
1616,tan,blue,striped sweater,pink tidy,grumpy,None,2.1818423668320905,1616
1617,purple,iridescent,pink sweater with satchel,brown brushcut,grumpy,None,5.728771340409946,1617
1618,yellow,green,white turtleneck,green puffballs,straw,None,4.744133786027368,1618
1619,gradient 2,gradient 1,white turtleneck,yellow bowlcut,happy,None,7.060209303710688,1619
1620,pink,pink,combo 1 puffer,yellow headband,content,pearl,72.84645598765793,1620
1621,gradient 2,iridescent,orange collar,green brushcut,content,None,11.132958002760304,1621
1622,gradient 2,holographic,navy sweater,blue alfalfa,surprised,None,11.569303872525168,1622
1623,orange,pink,pink backpack,white bucket cap,neutral note,None,8.883969402556707,1623
1624,med,holographic,green hoodie,purple cap,default,None,6.38884659756206,1624
1625,pink,orange,pink sweater with satchel,green puffballs,cobain glasses,None,4.856005746901435,1625
1626,tan,green,white collar,purple cap,neutral note,None,7.5077430426,1626
1627,blue,orange,yellow turtleneck,pink headband,chill cig,airpod,78.86573145692182,1627
1628,pickle,fire,None,None,straw,None,20.822058867751064,1628
1629,tan,pink,striped sweater,blue mohawk,in love,None,2.562222042524997,1629
1630,blue,orange,navy sweater,holographic brushcut,blue beard,hoop,79.93979922790948,1630
1631,tan,gradient 3,pink sweater with satchel,holographic afro,designer glasses,None,4.83363224954246,1631
1632,gradient 1,pink,light blue puffer,purple brushcut,in love,pearl,79.13424364507462,1632
1633,coffee,grey,white sweater,None,cobain glasses,None,14.61255052343186,1633
1634,yellow,gradient 4,pink backpack,purple long,content,None,2.9426990661427355,1634
1635,purple,grey,blue backpack,pink tidy,grumpy,pearl,73.01425274712456,1635
1636,tan,gradient 2,yellow backpack,shaved,default,None,1.8461168107694559,1636
1637,tan,blue,combo 3 puffer,green brushcut,sunglasses,pearl,72.27584898585097,1637
1638,blue,yellow,purple chain,green mullet,holographic beard,None,9.7455460123334,1638
1639,orange,gradient 2,green hoodie,viking,surprised,pearl,75.15126307819887,1639
1640,tan,gradient 3,blue and yellow jacket,pink headband,grumpy,None,3.1105036566762934,1640
1641,green,fire,yellow backpack,purple long,default,None,6.221058790725183,1641
1642,med,yellow,light blue puffer,pink,default,None,2.629355960565631,1642
1643,purple,yellow,blue turtleneck,blue afro,mustache,hoop,76.05749828342387,1643
1644,med,gradient 2,white puffer,green mullet,holographic beard,None,8.738493552940444,1644
1645,blue,green,combo 3 puffer,pink toque,mustache,None,4.598681430108744,1645
1646,tan,yellow,pink and green jacket,purple puffballs,skeleton,hoop,78.60840825995307,1646
1647,yellow,blue,pink puffer,brown mullet,chill cig,None,3.7482815066183885,1647
1648,yellow,fire,blue fleece,yellow toque,grumpy,None,8.134382254683747,1648
1649,blue,gradient 1,combo 3 puffer,shaved,chill cig,None,3.278341818080927,1649
1650,med,gradient 4,white collar,blue nerd,mustache,None,5.538505976797856,1650
1651,yellow,gradient 4,white sweater,pink long,bandana,None,5.717552141801161,1651
1652,pink,pink,blue and yellow jacket,blue afro,blue check,None,9.197278939995227,1652
1653,pale,grey,orange puffer,cowboy,sunglasses,None,3.2559929384664734,1653
1654,pale,space,pink puffer,holographic brushcut,mustache,None,12.878454494859367,1654
1655,purple,orange,combo 3 puffer,purple long,designer glasses,None,2.7077102010135214,1655
1656,gradient 2,yellow,combo 1 puffer,green brushcut,sunglasses,None,7.51892643143505,1656
1657,yellow,green,blue fleece,pink,happy,None,1.8909231156657984,1657
1658,yellow,purple,pink puffer,blue toque,mustache,pearl,76.82946788625371,1658
1659,blue,orange,blue backpack,blue puffballs,surprised,None,1.5105244109149394,1659
1660,gradient 1,grey,blue turtleneck,blue brushcut,designer glasses,None,7.351114009586142,1660
1661,orange,purple,pink and white jacket,beige bucket cap,chill cig,pearl,74.89391973831002,1661
1662,green,gradient 3,pink and green jacket,blue afro,happy,None,2.3273182176903955,1662
1663,gradient 2,pink,light blue puffer,green puffballs,designer glasses,None,7.854584851220511,1663
1664,gradient 1,purple,white collar,purple brushcut,pink beard,None,14.724579140918703,1664
1665,med,purple,grey hoodie,green puffballs,grumpy,hoop,73.09262265144518,1665
1666,tan,light blue,pink backpack,holographic brushcut,skeleton,None,9.991698127352093,1666
1667,blue,green,spotted hoodie,pink long,aviators with mustache,None,9.846274866734898,1667
1668,green,gradient 3,combo 1 puffer,green brushcut,in love,None,3.1217385236291637,1668
1669,green,space,white sweater,shaved,skeleton,None,12.43082229120218,1669
1670,orange,blue,light blue puffer,purple alfalfa,sunglasses,None,2.2042158644394725,1670
1671,pink,purple,blue backpack,cowboy,in love,None,4.229445983444834,1671
1672,green,grey,yellow puffer,pink,3d glasses,None,7.082505594326072,1672
1673,pale,space,pink fleece,blue mohawk,mustache,None,10.249086224427845,1673
1674,green,blue,grey hoodie,blue alfalfa,aviators with cig,hoop,77.99308223418589,1674
1675,green,grey,yellow turtleneck,yellow toque,happy note,None,8.134300571128472,1675
1676,blue,sky,pink puffer,blue nerd,mustache,None,9.275626463238321,1676
1677,tan,light blue,blue fleece,green mullet,straw,None,4.979035371462495,1677
1678,lit,grey,orange collar,None,happy,None,11.009714657514568,1678
1679,tan,yellow,combo 1 puffer,purple brushcut,sunglasses,None,1.868546257841366,1679
1680,orange,blue,green blazer,pink toque,chill cig,None,6.646183221488154,1680
1681,pink,gradient 4,grey hoodie,blue toque,content,None,4.139890447908782,1681
1682,green,yellow,yellow turtleneck,blue messy,aviators with mustache,None,7.988861646141722,1682
1683,pink,blue,white puffer,purple alfalfa,holographic beard,None,8.167951454469785,1683
1684,orange,purple,white collar,wizard,bandana,airpod,85.1423010370441,1684
1685,blue,gradient 4,grey hoodie,sailor,straw,None,7.485358351721362,1685
1686,pale,light blue,navy sweater,green puffballs,surprised,None,2.349658143184661,1686
1687,med,grey,white puffer,beige bucket cap,chill cig,None,4.195810764473077,1687
1688,yellow,grey,pink and green jacket,yellow backwards cap,default,None,3.1105540129829077,1688
1689,green,light blue,pink and white jacket,blue puffballs,mustache,None,4.65459055762472,1689
1690,gradient 2,yellow,white turtleneck,blue messy,sunglasses,None,7.72032707616615,1690
1691,med,gradient 2,yellow backpack,blue puffballs,surprised,hoop,73.83107899699807,1691
1692,purple,blue,light blue puffer,purple alfalfa,straw,None,5.672783884835988,1692
1693,orange,purple,pink and white jacket,blue puffballs,content,None,2.8867317534888777,1693
1694,flower,green,None,None,happy,None,12.229004242281452,1694
1695,pink,blue,green hoodie,yellow backwards cap,default,hoop,73.59607670714719,1695
1696,blue,gradient 2,pink sweater with satchel,halo,mad note,None,9.298022344655726,1696
1697,orange,gradient 1,pink fleece,viking,bandana,None,8.145495152241145,1697
1698,med,grey,combo 3 puffer,yellow toque,happy,hoop,73.27165874796934,1698
1699,med,blue,grey hoodie,brown brushcut,happy,None,1.7678364290201043,1699
1700,tan,purple,blue fleece,holographic poopie,default,None,4.732920181570131,1700
1701,green,holographic,yellow puffer,blue brushcut,3d glasses,airpod,87.33513209984248,1701
1702,blue,gradient 4,blue turtleneck,pink tidy,sunglasses,hoop,72.47720375704894,1702
1703,green,purple,combo 2 puffer,green brushcut,grumpy,pearl,72.91354627057129,1703
1704,green,green,pink backpack,yellow backwards cap,grumpy,None,2.472733644756567,1704
1705,orange,space,pink and green jacket,holographic afro,grumpy,None,9.913384170011911,1705
1706,tan,gradient 2,pink fleece,harley,chill cig,None,5.739880882966863,1706
1707,green,green,purple sweater with satchel,blue messy,sunglasses,airpod,78.55241521022755,1707
1708,yellow,yellow,white turtleneck,beige bucket cap,bandana,None,6.769288929242739,1708
1709,gradient 1,gradient 3,pink and white jacket,helmet,grumpy,None,10.293820908783083,1709
1710,green,gradient 4,yellow puffer,yellow backwards cap,holographic beard,None,9.197286775781922,1710
1711,purple,gradient 1,pink and green jacket,blue brushcut,holographic beard,None,9.085452851909068,1711
1712,yellow,gradient 2,purple sweater with satchel,purple cap,happy note,None,8.939924409567613,1712
1713,purple,blue,white sweater,viking,green beard,None,9.566486412920504,1713
1714,blue,gradient 3,leopard hoodie,brown brushcut,default,None,4.688213464991729,1714
1715,pink,light blue,green hoodie,green bowlcut,designer glasses,None,2.40561985920289,1715
1716,orange,gradient 2,striped sweater,purple long,surprised,None,3.0657354046792844,1716
1717,med,light blue,navy sweater,brown brushcut,content,None,2.942631925642624,1717
1718,blue,light blue,blue and yellow jacket,purple puffballs,blue check,None,8.100823128096616,1718
1719,green,blue,pink and green jacket,green brushcut,in love,None,2.6741600260624976,1719
1720,skelly,gradient 2,holographic hoodie,shaved,skelly cig,None,24.167893819198248,1720
1721,tan,light blue,white turtleneck,purple puffballs,surprised,hoop,72.5331979241143,1721
1722,green,orange,leopard hoodie,brown brushcut,pink beard,None,10.786107242503686,1722
1723,yellow,gradient 2,combo 3 puffer,green brushcut,default,hoop,73.76388801165625,1723
1724,green,purple,pink and green jacket,holographic brushcut,sunglasses,None,4.755366412338723,1724
1725,pink,holographic,striped sweater,green puffballs,surprised,hoop,77.00847712737271,1725
1726,pale,purple,pink fleece,harley,grumpy,None,4.676995386455294,1726
1727,gradient 1,sky,pink sweater with satchel,purple cap,pink beard,hoop,89.88607116695336,1727
1728,med,orange,grey hoodie,white bucket cap,surprised,None,3.0098094934666273,1728
1729,orange,gradient 2,pink and green jacket,pink,default,pearl,73.38350833596333,1729
1730,orange,light blue,white collar,blue toque,happy,None,3.244765910281197,1730
1731,gradient 1,holographic,yellow puffer,helmet,neutral note,None,19.42385962670539,1731
1732,purple,holographic,white sweater,halo,straw,None,10.52873592589531,1732
1733,tan,orange,green blazer,pink headband,sunglasses,hoop,74.53589118212784,1733
1734,orange,blue,yellow puffer,brown mullet,designer glasses,None,2.0139549689447844,1734
1735,blue,light blue,pink and white jacket,shaved,happy,None,0.27969110141821657,1735
1736,gradient 1,yellow,white turtleneck,purple cap,designer glasses,airpod,84.75067306967667,1736
1737,blue,yellow,pink hoodie,pink long,happy,None,1.0740834313826797,1737
1738,orange,gradient 1,blue turtleneck,purple brushcut,neutral note,pearl,79.11185448210406,1738
1739,gradient 2,blue,pink and green jacket,green bowlcut,default,pearl,77.34413666350441,1739
1740,gradient 2,grey,pink hoodie,yellow bowlcut,sad note,None,12.934350195666408,1740
1741,tan,purple,yellow puffer,purple brushcut,designer glasses,None,2.181824460827386,1741
1742,pale,blue,pink and green jacket,yellow headband,content,hoop,73.56250415236067,1742
1743,pink,gradient 2,yellow turtleneck,blue mohawk,sunglasses,None,2.002854380011239,1743
1744,purple,blue,white puffer,purple long,in love,None,2.674148836268955,1744
1745,tan,gradient 4,pink and green jacket,blue messy,chill cig,hoop,74.7484606716452,1745
1746,med,orange,pink backpack,brown mullet,straw,None,4.923108337941814,1746
1747,purple,iridescent,orange puffer,brown mullet,default,None,5.30352046145255,1747
1748,tan,grey,holographic sweater,pink tidy,bandana,None,8.324559225733235,1748
