,Stamina,Special Set,Pet,Mask,Clothes,Eyes,Mouth,Antenna,Skin,Background,Class,Rarity score,Token Id
224,4295.21,McDs,None,None,McDs Uniform,WTF,Yellow-Gum,McFro,Silver,Grape-Fizz,Elite,69.24723943335206,224
225,1535.5,None,None,None,None,None,None,Hotdog,Dead-Fish-Collage,Teal,Rare,14.982870387703926,225
226,3850.88,None,None,None,Master-Chef,Shocking,Happy-Fangs,Chef,Leopard,Purple-Clouds,Elite,45.5669182207673,226
227,1533.7,None,None,None,None,None,None,White-Halo,Bored-Fish-Angel-Collage,Mauve,Rare,14.93946686038267,227
228,3848.8,None,None,None,Hoodie-Red,None,None,Bandana-Green,Dead-Fish-Silver,Grey,Elite,45.41458827639972,228
229,1533.5,None,None,None,None,None,None,Flower-Hat-Blue,Hollow-Bored-Fish-Rose,Wheat,Rare,15.406273386690827,229
230,988.55,None,None,None,None,Infectious,Smoke,Builder-Joe,Blue,Khaki,Common,7.569124452873563,230
231,3795.29,None,None,None,Hoodie-White,Disturbed,Happy-Fangs,Flower-Red,Silver,Moss,Elite,42.78884079228277,231
232,924.15,None,None,None,None,Funky-Apple,Flabber,Flower-White,Silver,Electric,Common,4.224908771248099,232
233,936.35,None,None,None,None,Pandas,Flabber,Pointed-Beanie-Pink,Rose,Grizzle,Common,4.691598053060346,233
234,933.55,None,None,None,None,Funky-Apple,Interesting,Bandana-Orange,Rose,Purple-Clouds,Common,4.572133694735456,234
235,1531.09,None,None,None,None,Rainbow-Shades,Big-Smile,Emo-Blonde,Hollow-Leopard,Purple-Clouds,Rare,14.961999325311634,235
236,3767.24,None,None,None,Hoodie-Pink,Shocking,Tiny-Tongue,Flower-Hat-Blue,Rose,Flamingo,Elite,41.23686452037199,236
237,1548.11,None,None,None,None,Disturbed,Monster,Top-Hat-Grey,Hollow-Poison-Angel,Teal,Rare,15.884961544679776,237
238,929.95,None,None,None,None,Star-Gazer,Smoke,McFro,Rose,Mauve,Common,4.148861178048939,238
239,930.95,None,None,None,None,Football-Lemon,Interesting,Devil-Horns,White,Electric,Common,4.159107948095243,239
240,920.74,None,None,None,None,Banana-Shades,Rude-Tongue,Top-Hat-Yellow,Silver,Pink-Clouds,Common,3.671212301410444,240
241,1546.1,None,None,None,None,None,None,Egg-Holder,Bored-Fish-Collage,Powder,Rare,15.569176092652665,241
242,1549.7,None,None,None,None,Zebra-Shades,Pipe,Pretty-Ribbon-Red,Hollow-Golden Angel,Pine,Rare,15.960835401683937,242
243,946.35,None,None,None,None,Inspector-Lense,Big-Smile,Bandana-Orange,Rose,Worldly-Fiddle,Common,5.256249835724262,243
244,887.34,None,None,None,None,Banana-Shades,Dope,Pineapple-Fro,Silver,Worldly-Fiddle,Common,2.857019922397339,244
245,897.14,None,None,None,None,Rainbow-Shades,Rainbow-Puke,Pointed-Beanie-Yellow,White,Worldly,Common,2.584369221015551,245
246,1542.51,None,None,None,None,Wishful,Krooked-Smile,Beanie-Pink,Hollow-Poison,Coin,Rare,15.776308972324408,246
247,897.34,None,None,None,None,Rainbow-Shades,Happy-Fangs,Flower-White,Silver,Salmon-Fiddle,Common,2.780850559830102,247
248,939.15,None,None,None,None,Funky-Apple,Displeased,French-Influence,Silver,Pine,Common,4.80022017848347,248
249,1542.5,None,None,None,None,WTF,Smoke,Lama-Love,Gumball,Salmon,Rare,15.363774311081308,249
250,898.95,None,None,None,None,Football-Lemon,Intense,Pineapple-Fro,Silver,Puce,Common,3.4977541630272326,250
251,3838.24,None,None,Punisher,None,None,None,Flower-Red,Hollow-Leopard,Coin,Elite,46.83599288535526,251
252,931.15,None,None,None,None,Disturbed,Smoke,Salsa,Silver,Grey-Clouds,Common,4.355150173497497,252
253,1521.9,None,None,None,None,Shocking,Monster,Flower-Hat-Blue,Hollow-Swirley,Pink-Clouds,Rare,14.788397678387474,253
254,3775.32,None,None,None,Casual-Brown-Suit,Banana-Shades,Drooling,Flower-White,Rose,Electric,Elite,41.56253532724342,254
255,3784.04,None,None,None,Hoodie-Pink,Shocking,Ogre,Bandana-Green,Rose,Electric,Elite,41.931401261556985,255
256,3761.92,None,None,None,School-Uniform,Badboi-Shades,Krooked-Smile,Princess,Silver,Salmon,Elite,40.95492327948256,256
257,920.94,None,None,None,None,Zebra-Shades,Drooling,Rabbit-Black,Rose,Pine,Common,3.757880542023274,257
258,3766.12,None,None,None,Casual-Brown-Suit,Goof,Fangs,Nerd,Silver,Puce,Elite,41.074100821642844,258
259,4304.05,Tiger-Onesie,None,None,Tiger-Onesie,WTF,Happy-Fangs,None,Silver,Savana,Elite,70.01738088124124,259
260,910.15,None,None,None,None,Disturbed,Monster,Lucky-Irish,White,Purple-Clouds,Common,3.257782256455581,260
261,918.95,None,None,None,None,Sad,Fangs,Mohawk-Black,White,Purple-Clouds,Common,3.6052940353105503,261
262,3854.85,None,Cool-Raccoon,None,None,WTF,Silence,None,Hollow-Golden,Salmon,Elite,47.379272945808744,262
263,3768.88,None,None,None,Farmer-Gear,Shocking,Intense,Mouse-Beanie,Silver,Puce,Elite,41.301969999346355,263
264,974.94,None,None,None,None,Goof,Tiny-Tongue,White-Halo,Red,Ruby-Fiddle,Common,6.657186907699907,264
265,925.74,None,None,None,None,Party-Shades,Interesting,Pretty-Ribbon-Grey,Silver,Air-Force,Common,3.996913586507347,265
266,891.35,None,None,None,None,Shocking,Displeased,Cop,White,Teal,Common,2.3568303535667456,266
267,971.14,None,None,None,None,Party-Shades,Rude-Tongue,Rabbit-Brown,Blue,Moss,Common,6.515890405256108,267
268,1525.29,None,None,None,None,Rainbow-Shades,Mr-Mustache,Rabbit-White,Hollow-Black,Flamingo,Rare,14.603814934862688,268
269,1547.5,None,None,None,None,In-Love,Big-Smile,Nerd,Hollow-Black-Angel,Lemonade,Rare,16.047747013950218,269
270,1540.5,None,None,None,None,Badboi-Shades,Dope,Professor-Black,Hollow-Pineapple,Grizzle,Rare,15.244088270711927,270
271,917.15,None,None,None,None,Spaced-Out,Krooked-Smile,Gel-Pink,White,Periwinkle,Common,3.4532290921602655,271
272,1538.7,None,None,None,None,None,None,Captain,Hollow-Dead-Fish-Silver,Periwinkle,Rare,15.460667125545013,272
273,917.75,None,None,None,None,Wishful,Stressed,Flower-Blue,Silver,Mauve,Common,3.8340194394026272,273
274,877.14,None,None,None,None,In-Love,Yellow-Gum,White-Halo,White,Purple-Clouds,Common,1.3356708282949648,274
275,940.35,None,None,None,None,Double-Vision,Krooked-Smile,Spikes-Pink,Silver,Coin,Common,4.615902462341397,275
276,878.14,None,None,None,None,Party-Shades,Rude-Tongue,Bandana-Orange,White,Puce,Common,1.5529630093516025,276
277,961.74,None,None,None,None,Goof,Stressed,Sunday-Hat-White,Purple,Electric,Common,6.255481476501465,277
278,890.14,None,None,None,None,Rainbow-Shades,Flabber,Mr-Brain,White,Wheat,Common,2.2369487646866406,278
279,1524.3,None,None,None,None,Goof,Blue-Gum,Emo-Blonde,Hollow-Swirley-Angel,Salmon,Rare,14.614800519703902,279
280,896.74,None,None,None,None,Zebra-Shades,Robo-Teeth,Pretty-Ribbon-Pink,White,Purple-Clouds,Common,2.551859963889148,280
281,891.94,None,None,None,None,Party-Shades,Tiny-Tongue,Egg-Holder,White,Worldly-Fiddle,Common,2.074093806138201,281
282,3783.48,None,None,None,Farmer-Gear,Zebra-Shades,Mr-Mustache,Salsa,Silver,Tiffany,Elite,41.68194322257598,282
283,984.75,None,None,None,None,Potters,Fangs,Emo-Blonde,Green,Grey-Clouds,Common,7.330269562419063,283
284,1540.9,None,None,None,None,Zebra-Shades,Kissy-Lips,Bandana-Orange,Hollow-Collage-Angel,Blue-Clouds,Rare,15.483190924519114,284
285,3849.08,None,None,None,Black-Suit,Goof,Smoke,Wizzo,Pineapple,Tiffany,Elite,45.36085077683691,285
286,3800.29,None,None,None,Farmer-Gear,Bored-Lizzard,Fangs,Rice-Fields,Rose,Purple-Clouds,Elite,42.68040986282903,286
287,911.75,None,None,None,None,Shocking,Surprised,Top-Hat-Yellow,White,Puce-Fiddle,Common,3.160193497272032,287
288,919.75,None,None,None,None,Pandas,Blue-Gum,Sunday-Hat-White,Silver,Green-Clouds,Common,3.953331662374563,288
289,912.14,None,None,None,None,Rainbow-Shades,Kissy-Lips,Christmas-Vibes,Rose,Grey,Common,3.2474442031463777,289
290,1528.5,None,None,None,None,None,None,Cop,Bored-Fish-Angel-Collage,Puce,Rare,14.939575472923716,290
291,3802.09,None,None,None,Farmer-Gear,Adorable,Mr-Mustache,Builder-Joe,Silver,Tiffany,Elite,42.78881036103473,291
292,1529.69,None,None,None,None,Rainbow-Shades,Big-Smile,Mohawk-Blue,Hollow-Black,Mauve,Rare,14.668776952258513,292
293,911.54,None,None,None,None,Party-Shades,Dope,Flower-Blue,Silver,Cider,Common,3.486442471690699,293
294,873.74,None,None,None,None,Party-Shades,Tiny-Tongue,Bandana-Green,White,Blue-Clouds,Common,1.4117011967272557,294
295,3743.08,None,None,None,Fly-Suit,In-Love,Ogre,Pineapple-Fro,Rose,Teal,Elite,40.477326599355195,295
296,1518.5,None,None,None,None,Zebra-Shades,Tiny-Tongue,Flower-Blue,Hollow-Swirley-Angel,Salmon,Rare,14.408376710300837,296
297,863.94,None,None,None,None,Rainbow-Shades,Mr-Mustache,Yellow-Lemon,White,Mauve,Common,0.9664268493959942,297
298,894.34,None,None,None,None,Goof,Rainbow-Puke,Pointed-Beanie-Yellow,White,Mauve,Common,2.4869283333654195,298
299,912.34,None,None,None,None,Goof,Blue-Gum,Cap-Purple,Rose,Attitude,Common,3.432231385617954,299
300,899.95,None,None,None,None,Disturbed,Krooked-Smile,Pineapple-Fro,Rose,Flamingo,Common,3.551804392965094,300
301,3761.48,None,None,None,Hoodie-White,Shocking,Yellow-Gum,Princess,Rose,Mint,Elite,40.95481461212948,301
302,877.74,None,None,None,None,Party-Shades,Tiny-Tongue,Bandana-Orange,White,Blue-Clouds,Common,1.5094202789781064,302
303,978.15,None,None,None,None,Blue-Puppies,Smoke,Mouse-Beanie,Green,Grizzle,Common,7.3084417238039014,303
304,1535.3,None,None,None,None,Goof,Interesting,Cop,Hollow-Golden Angel,Salmon,Rare,15.298834014632789,304
305,3801.01,None,None,None,Hoodie-Red,Adorable,Ogre,Flower-Blue,Silver,Mint,Elite,42.84302582837062,305
306,892.35,None,None,None,None,Suspicious,Yellow-Gum,Flower-Blue,White,Carolina,Common,2.4652613352159714,306
307,934.75,None,None,None,None,Bored-Lizzard,Blue-Gum,Mohawk-Black,Silver,Worldly-Fiddle,Common,4.441896592816874,307
308,918.54,None,None,None,None,Banana-Shades,Displeased,Cop,Silver,Periwinkle,Common,3.8232032956737187,308
309,962.34,None,None,None,None,Rainbow-Shades,Dope,Builder-Joe,Green,Green-Clouds,Common,6.157471178552187,309
310,1540.1,None,None,None,None,Zebra-Shades,Kissy-Lips,Flower-Red,Hollow-Poison,Ruby-Fiddle,Rare,15.74373886053652,310
311,1511.9,None,None,None,None,Potters,Yellow-Gum,Nerd,Hollow-Swirley,Grey,Rare,14.115041228601418,311
312,925.35,None,None,None,None,Spaced-Out,Rose-Swag,Pointed-Beanie-Yellow,White,Lemonade,Common,4.126259568578818,312
313,948.35,None,None,None,None,Innocent-Lashes,Drooling,Mohawk-Blue,Silver,Pine,Common,5.126143143023357,313
314,1559.5,None,None,None,None,WTF,Rose-Swag,Sunday-Hat-Blue,Hollow-Ancient-Angel,Mint,Rare,16.61239869745624,314
315,1545.9,None,None,None,None,Goof,Dope,Messy-Blue,Hollow-Leopard,Banana,Rare,15.7330400553336,315
316,902.95,None,None,None,None,Funky-Apple,Monster,Beanie-Pink,White,Green-Clouds,Common,3.0838850752164646,316
317,1539.9,None,None,None,None,None,None,Party-Time,Hollow-Bored-Fish-Rose,Electric,Rare,15.428079522614318,317
318,1533.3,None,None,None,None,Badboi-Shades,Rude-Tongue,Uncle-Fro,Hollow-Pineapple-Angel,Blue-Clouds,Rare,15.070673681260924,318
319,1519.49,None,None,None,None,Rainbow-Shades,Krooked-Smile,Mouse-Beanie,Rainbow-Angel,Mint-Fiddle,Rare,14.690748288993568,319
320,921.14,None,None,None,None,Banana-Shades,Silence,Egg-Holder,Rose,Blue-Clouds,Common,3.6927707104925296,320
321,3832.44,None,None,None,Hoodie-Blue,Badboi-Shades,Mr-Mustache,Pineapple-Fro,Pineapple,Salmon-Fiddle,Elite,45.29575831893018,321
322,900.34,None,None,None,None,Rainbow-Shades,Fangs,Builder-Joe,Silver,Puce-Fiddle,Common,2.8024523716789815,322
323,1538.51,None,None,None,None,Provocative,Yellow-Gum,Innocent-Tails,Hollow-Collage,Wheat,Rare,15.472261747858193,323
324,3822.84,None,None,None,Hoodie-Blue,Zebra-Shades,Fangs,Pineapple-Fro,Pineapple,Electric,Elite,44.77482751194753,324
325,1536.9,None,None,None,None,None,None,Beanie-Black,Hollow-Bored-Fish-White,Puce-Fiddle,Rare,15.395492031984375,325
326,968.74,None,None,None,None,Banana-Shades,Krooked-Smile,Cap-Red,Green,Grizzle,Common,6.472608433227742,326
327,969.94,None,None,None,None,Banana-Shades,Drooling,Top-Hat-Yellow,Purple,Mint,Common,6.3639514743911825,327
328,1512.09,None,None,None,None,Rainbow-Shades,Yellow-Gum,Pointed-Beanie-Yellow,Hollow-Leopard-Angel,Green-Clouds,Rare,13.984921666201302,328
329,3785.84,None,None,None,Hoodie-Pink,Badboi-Shades,Kissy-Lips,Pointed-Beanie-Yellow,Silver,Carolina,Elite,41.95324216561572,329
330,917.15,None,None,None,None,Bored-Lizzard,Fangs,Chopper-Kid,White,Air-Force,Common,3.616110168588331,330
331,970.54,None,None,None,None,Party-Shades,Robo-Teeth,Rice-Fields,Purple,Mint-Fiddle,Common,6.537374870744417,331
332,1511.7,None,None,None,None,Zebra-Shades,Happy-Fangs,Yellow-Lemon,Hollow-Swirley,Blue-Clouds,Rare,14.093395951384242,332
333,1544.5,None,None,None,None,Goof,Pipe,Sunday-Hat-Blue,Hollow-Swirley-Angel,Worldly-Fiddle,Rare,15.830650464998289,333
334,994.75,None,None,None,None,Infectious,Kissy-Lips,Pointed-Beanie-Yellow,Blue,Worldly,Common,7.916549269593438,334
335,1542.7,None,None,None,None,None,None,Poop-Scoop,Bored-Fish-Collage,Electric,Rare,15.449633492989651,335
336,1528.9,None,None,None,None,Badboi-Shades,Drooling,Rice-Fields,Hollow-Swirley,Attitude,Rare,14.853311979648092,336
337,911.75,None,None,None,None,Infectious,Smoke,Mohawk-Blue,White,Blue-Clouds,Common,3.094814291110468,337
338,885.94,None,None,None,None,Zebra-Shades,Krooked-Smile,Beanie-Pink,White,Worldly-Fiddle,Common,2.128491772195382,338
339,1536.7,None,None,None,None,Zebra-Shades,Krooked-Smile,Gel-Purple,Hollow-Pineapple,Air-Force-Fiddle,Rare,15.081333256163207,339
340,3781.6,None,None,None,Hoodie-Red,Zebra-Shades,Monster,Nerd,Rose,Wheat,Elite,41.8664435523416,340
341,3841.2,None,Cool-Rabbit,None,None,Goof,Yellow-Gum,None,Leopard,Apricot,Elite,46.66306045175252,341
342,921.94,None,None,None,None,Party-Shades,Intense,Hotdog,Rose,Grizzle,Common,3.7360787351223257,342
343,911.14,None,None,None,None,Zebra-Shades,Stressed,Sunday-Hat-White,Silver,Pigeon,Common,3.486577181194079,343
344,961.75,None,None,None,None,Potters,Krooked-Smile,Mouse-Beanie,Purple,Carolina,Common,6.439933951786014,344
345,952.14,None,None,None,None,In-Love,Yellow-Gum,Pointed-Beanie-Red,Purple,Mint-Fiddle,Common,5.451666268842565,345
346,936.55,None,None,None,None,Wishful,Tiny-Tongue,Mohawk-Black,Rose,Moss,Common,4.561474044133925,346
347,957.74,None,None,None,None,Zebra-Shades,Rude-Tongue,Messy-Blue,Red,Salmon,Common,5.777650116765741,347
348,3794.08,None,None,None,Farmer-Gear,Shocking,Monster,Stay-Fit,Rose,Grey,Elite,42.12666990148774,348
349,920.74,None,None,None,None,Zebra-Shades,Pipe,Bandana-Green,Rose,Mint,Common,3.9533577906752417,349
350,880.94,None,None,None,None,Rainbow-Shades,Intense,Flower-White,White,Cider,Common,1.8895021748239686,350
351,1516.09,None,None,None,None,Rainbow-Shades,Displeased,Beanie-Black,Gumball,Mauve,Rare,14.278005005886394,351
352,879.94,None,None,None,None,Zebra-Shades,Monster,Mouse-Beanie,White,Powder,Common,1.98744729427719,352
353,911.34,None,None,None,None,Rainbow-Shades,Interesting,Nerd,Silver,Prussian,Common,3.52998519684615,353
354,3752.28,None,None,None,Hoodie-Black,Rainbow-Shades,Blue-Gum,Princess,Rose,Grey,Elite,40.39051058376534,354
355,1544.9,None,None,None,None,Potters,Rude-Tongue,Mohawk-Red,Hollow-Ancient,Carolina,Rare,15.635086282993182,355
356,1550.5,None,None,None,None,Shocking,Fangs,Emo-Red,Gumball,Air-Force-Fiddle,Rare,15.906854561775955,356
357,919.54,None,None,None,None,In-Love,Rose-Swag,Pirate-Band-Blue,Silver,Teal,Common,3.649419150013231,357
358,891.74,None,None,None,None,Rainbow-Shades,Ogre,Sunday-Hat-White,Rose,Coin,Common,2.454871150613682,358
359,910.94,None,None,None,None,Party-Shades,Rude-Tongue,Cap-Black,Silver,Air-Force-Fiddle,Common,3.3236005342098927,359
360,1518.9,None,None,None,None,Goof,Krooked-Smile,Princess,Hollow-Ancient,Grey-Clouds,Rare,14.625542735508207,360
361,893.95,None,None,None,None,Inspector-Lense,Stressed,Mouse-Beanie,White,Teal,Common,2.7474067853379114,361
362,956.34,None,None,None,None,Party-Shades,Silence,Nerd,Purple,Puce-Fiddle,Common,5.9620373952985934,362
363,1509.9,None,None,None,None,Banana-Shades,Smoke,Beanie-Pink,Hollow-Swirley,Coin,Rare,14.006366916997992,363
364,991.15,None,None,None,None,Double-Vision,Stressed,Pretty-Ribbon-Red,Red,Flamingo,Common,7.6667652676960625,364
365,1532.69,None,None,None,None,Rainbow-Shades,Pipe,Pointed-Beanie-Pink,Hollow-Black,Periwinkle,Rare,15.027104843473968,365
366,1535.7,None,None,None,None,Party-Shades,Krooked-Smile,Pointed-Beanie-Pink,Hollow-Poison-Angel,Electric,Rare,15.15741573760287,366
367,902.54,None,None,None,None,In-Love,Yellow-Gum,Lama-Love,Silver,Grizzle,Common,2.672137148482424,367
368,3860.72,None,None,None,Casual-Brown-Suit,Goof,Ogre,Uncle-Fro,Pineapple,Lemonade,Elite,45.990203813348515,368
369,911.15,None,None,None,None,Wishful,Ogre,Pointed-Beanie-Pink,White,Worldly-Fiddle,Common,3.3012815501825834,369
370,3797.48,None,None,None,Hoodie-Cat,Shocking,Flabber,Party-Time,Rose,Mint,Elite,42.539121974099494,370
371,916.94,None,None,None,None,Party-Shades,Mr-Mustache,Bandana-Green,Rose,Banana,Common,3.779534545195315,371
372,3851.89,None,None,None,Black-Suit,Disturbed,Displeased,Pineapple-Fro,Silver-Angel,Pigeon,Elite,46.34836656639902,372
373,983.94,None,None,None,None,In-Love,Stressed,Pretty-Ribbon-Grey,Blue,Pine,Common,7.167271189269524,373
374,1516.5,None,None,None,None,Shocking,Tiny-Tongue,Sunday-Hat-White,Hollow-Swirley,Pigeon,Rare,14.343305934228628,374
375,898.74,None,None,None,None,Party-Shades,Drooling,Gel-Red,White,Green-Clouds,Common,2.4867589079523635,375
376,902.54,None,None,None,None,Rainbow-Shades,Robo-Teeth,Stylish-Black,White,Pink-Clouds,Common,2.5734922670311753,376
377,3854.16,None,None,None,Hunter,None,None,Bandana-Green,Bored-Fish-Rose,Attitude,Elite,45.69679027043128,377
378,885.94,None,None,None,None,In-Love,Blue-Gum,Rabbit-Brown,White,Coin,Common,1.8893021692906982,378
379,1532.5,None,None,None,None,Zebra-Shades,Dope,Flower-Hat-Blue,Hollow-Poison,Apricot,Rare,15.352832157668542,379
380,1532.5,None,None,None,None,Goof,Silence,Flower-Hat-Blue,Hollow-Collage,Pink-Clouds,Rare,15.385532657756812,380
381,985.95,None,None,None,None,Funky-Apple,Stressed,Flower-Blue,Green,Worldly-Fiddle,Common,7.503866851613912,381
382,1561.5,None,None,None,None,Shocking,Surprised,Gel-Blue,Hollow-Ancient-Angel,Apricot,Rare,16.438731892893163,382
383,1547.3,None,None,None,None,Pandas,Smoke,Flower-White,Hollow-Poison-Angel,Salmon-Fiddle,Rare,16.04771224322851,383
384,909.54,None,None,None,None,Zebra-Shades,Blue-Gum,Pointed-Beanie-Red,Silver,Carolina,Common,3.128201466865975,384
385,942.34,None,None,None,None,Banana-Shades,Blue-Gum,Princess,Purple,Grey,Common,5.321537907389843,385
386,1537.1,None,None,None,None,Shocking,Drooling,Spikes-Pink,Hollow-Swirley,Coin,Rare,14.983814069761417,386
387,926.35,None,None,None,None,Bored-Lizzard,Tiny-Tongue,Bandana-Green,Rose,Puce-Fiddle,Common,4.289788168659193,387
388,1527.9,None,None,None,None,Shocking,Rude-Tongue,Poop-Scoop,Hollow-Ancient,Teal,Rare,14.63641532391365,388
389,1536.3,None,None,None,None,None,None,Sunday-Hat-Blue,Hollow-Bored-Fish-Rose,Periwinkle,Rare,15.351966649084517,389
390,1530.7,None,None,None,None,Goof,Mr-Mustache,Top-Hat-Grey,Hollow-Swirley,Periwinkle,Rare,14.95107879107174,390
391,971.75,None,None,None,None,Innocent-Lashes,Blue-Gum,Flower-Hat-Blue,Green,Flamingo,Common,6.950105114483208,391
392,921.15,None,None,None,None,Pandas,Mr-Mustache,Yellow-Lemon,Rose,Blue-Clouds,Common,4.094467465315055,392
393,969.15,None,None,None,None,Potters,Blue-Gum,Beanie-Black,Blue,Tiffany,Common,6.613648550770007,393
394,1527.3,None,None,None,None,Zebra-Shades,Smoke,Messy-Purple,Hollow-Black-Angel,Flamingo,Rare,14.766639464779635,394
395,1536.1,None,None,None,None,In-Love,Big-Smile,Flower-Blue,Hollow-Golden,Grey,Rare,15.374646996058175,395
396,889.94,None,None,None,None,In-Love,Rainbow-Puke,Yellow-Lemon,White,Mauve,Common,2.388865841446364,396
397,1545.7,None,None,None,None,Banana-Shades,Pipe,Messy-Blue,Hollow-Leopard,Worldly-Fiddle,Rare,15.700243924614018,397
398,954.55,None,None,None,None,Disturbed,Yellow-Gum,Cop,Red,Puce,Common,5.788544457456834,398
399,3948.48,None,Cool-Panda,None,Hoodie-Cat,Shocking,Monster,None,Silver-Angel,Puce,Elite,72.19751149544142,399
400,1553.91,None,None,None,None,Wishful,Fangs,Salsa,Rainbow-Angel,Coin,Rare,16.16728090328243,400
401,982.75,None,None,None,None,WTF,Stressed,Bandana-Orange,Red,Grey,Common,7.210987760289147,401
402,924.35,None,None,None,None,Adorable,Smoke,Chopper-Kid,Rose,Salmon,Common,4.029440272069791,402
403,920.54,None,None,None,None,Zebra-Shades,Ogre,Top-Hat-Grey,Rose,Wheat,Common,3.8230903149071205,403
404,3799.69,None,None,None,Fly-Suit,Sad,Interesting,Princess,Silver,Tiffany,Elite,43.00590687085884,404
405,1520.5,None,None,None,None,Party-Shades,Silence,Flower-Hat-Blue,Hollow-Ancient,Worldly,Rare,14.71202843300877,405
406,3777.68,None,None,None,Hoodie-White,Goof,Monster,Flower-White,Silver,Mint,Elite,41.74699221249788,406
407,933.75,None,None,None,None,Potters,Ogre,Christmas-Vibes,Silver,Grizzle,Common,4.409435145750486,407
